Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),172928955346,216440887837,263845323563.0
매출원가,162078545673,202655176829,234129257819.0
매출총이익,10850409673,13785711008,29716065744.0
판매비와관리비,8678805557,9182381375,9819878720.0
영업이익(손실),2171604116,4603329633,19896187024.0
금융이익,2081025482,561902870,183589684.0
금융비용,701119147,763740321,534844593.0
기타영업외이익,6578218463,13666022138,2351474304.0
기타영업외비용,6466243982,11385547702,1575446121.0
법인세비용차감전순이익(손실),3663484932,6681966618,20320960298.0
법인세비용(수익),2744846057,2865179027,5015324665.0
당기순이익(손실),918638875,3816787591,15305635633.0
기타포괄손익,"(463,950,870)","(102,198,247)",5219084526.0
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(189,613,569)",320958999,60442771.0
확정급여제도의 재측정손익(세후기타포괄손익),"(189,613,569)",320958999,60442771.0
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),"(274,337,301)","(423,157,246)",5158641755.0
해외사업장환산외환차이(세후기타포괄손익),"(274,337,301)","(423,157,246)",5158641755.0
총포괄손익,454688005,3714589344,20524720159.0
주당이익,,,
기본주당이익(손실) (단위 : 원),52.0,216.0,1026.0
희석주당이익(손실) (단위 : 원),52.0,216.0,1026.0
