Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,398231471694,289163544215,247791867042
현금및현금성자산,66697909049,53576755408,49048026242
단기금융상품,13022445360,13165043679,15572818991
매출채권,101111566071,39272301140,34456941892
단기대여금 및 기타수취채권,14662647566,11986348631,8080287251
최초인식시점 또는 그 이후에 지정된 유동 당기손익인식금융자산,9881414294,7446242585,34546630376
상각후원가로 측정하는 유동 금융자산,,4610000,10633905317
유동재고자산,180213736902,156268224890,90813546045
당기법인세자산,2906270,1488040,1502360
기타유동자산,12638846182,7442529842,4638208568
매각예정자산,4466240,17983473,17518851
비유동자산,394192203739,296152107722,250546519406
장기금융상품,352000000,,
장기대여금 및 기타수취채권,23597788325,23777462600,1313005582
최초인식시점 또는 그 이후에 지정된 비유동 당기손익인식금융자산,32099939311,37445147452,45818376482
기타포괄손익-공정가치 측정 비유동금융자산,153734997,81455086,86378920
상각후원가로 측정하는 비유동 금융자산,120000000,6929939981,8517103611
지분법적용 투자지분,416783474,1020955441,783572928
유형자산,271300752275,212463841607,184644775720
투자부동산,15730937735,,
사용권자산,6090912094,5837235891,4645886030
취득 완료 투자부동산,,,
영업권 이외의 무형자산,39710474951,2254493468,2288387974
순확정급여자산,1961879045,2617232258,
이연법인세자산,1768478613,2866796705,1569609948
기타비유동자산,888522919,857547233,879422211
자산총계,792428141673,585333635410,498355905299
부채,,,
유동부채,297365080481,156336842968,93991127594
단기매입채무,42472700431,37376161800,27637375579
단기미지급금,44015348876,24294886039,16490060914
단기미지급비용,15008126535,9732910875,7853724884
기타장기종업원급여부채,1479079,,
단기임대보증금,803900000,69048820,69373820
유동 차입금,89232018232,44318000000,7098000000
비유동차입금의 유동성 대체 부분,15250356500,853420000,15948570000
유동당기손익인식지정금융부채,1059056837,1801079182,391378144
당기법인세부채,3077945491,5749727307,6891825824
유동 리스부채,1560804096,1524443670,675649952
기타 유동부채,84883344404,30617165275,10935168477
비유동부채,40402353276,24822456079,15359354754
장기성 미지급금,255068990,165347352,109005418
비유동으로 분류되는 미지급비용,18959504,,
비유동 당기손익인식금융부채,,271052086,
장기차입금,21104800000,15953495200,2281092600
전환상환우선주부채,,,2712559170
전환권대가,,,
사채,10000000000,,947446391
신주인수권부사채,200000000,,
비유동 리스부채,991664859,1243675315,907826968
퇴직급여부채,692242534,404811333,2737010420
기타장기종업원급여부채,45157246,,
이연법인세부채,4981121241,,4153832898
기타 비유동 부채,2113338902,6784074793,1510580889
매각예정부채,6602401,6502000,6081200
부채총계,337774036158,181165801047,109356563548
자본,,,
지배기업의 소유주에게 귀속되는 자본,454654105515,404167834363,388999341751
자본금,25954226000,21980378500,21980378500
주식발행초과금,166835461434,74960107234,74960107234
이익잉여금(결손금),278294987874,299947161270,284714198828
기타포괄손익누계액,"(719,910,099)","(1,257,941,232)","(1,193,471,402)"
기타포괄-공정가치측정금융자산평가손익,"(2,266,084,237)","(3,434,908,128)","(3,298,120,800)"
지분법기타포괄손익변동,"(462,394,060)","(287,075,466)","(139,815,419)"
해외사업환산이익,2008568198,2464042362,2244464817
기타자본구성요소,"(15,710,659,694)",8538128591,8538128591
자본총계,454654105515,404167834363,388999341751
자본과부채총계,792428141673,585333635410,498355905299
