Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,57473014432,48478523100,57682954533
현금및현금성자산,26018779174,12567138435,14670590058
매출채권 및 기타유동채권,10003411025,14374171248,15712287204
매출채권,12616333032,17727350646,18516230981
"대손충당금, 매출채권","(3,113,247,114)","(3,438,827,338)","(3,436,548,810)"
단기미수금,1561835723,1559685903,1786950690
"대손충당금, 단기미수금","(1,557,079,289)","(1,557,079,289)","(1,557,079,289)"
단기미수수익,145568673,3041326,3085503
단기대여금,414000000,144000000,399648129
"대손충당금, 단기대여금","(64,000,000)","(64,000,000)",
선납세제,56429620,55011940,26221615
유동재고자산,7068493626,7905966967,5048403635
원재료,7758072279,8530050840,5191834133
"평가충당금, 원재료","(2,076,889,533)","(1,120,645,900)","(1,009,754,753)"
상품,314294482,397168470,266524181
"평가충당금, 상품","(83,862,771)","(168,018,008)","(143,388,607)"
제품,1513768768,731198024,1603542445
"평가충당금, 제품","(356,889,599)","(463,786,459)","(860,353,764)"
기타유동금융자산,12557796442,12399456139,21363390717
기타유동비금융자산,1768104545,1176778371,862061304
비유동자산,23642237299,23579616865,23358418275
장기매출채권 및 기타비유동채권,55885040,55885040,160285040
장기보증금자산,55885040,55885040,160285040
유형자산,4060662010,4364686243,4522763694
"토지, 총액",1023126365,1023126365,1023126365
"건물, 총액",3208648135,3208648135,3208648135
"감가상각누계액, 건물","(661,600,930)","(581,384,727)","(501,168,524)"
"기계장치, 총액",320372636,320372636,320372636
"정부보조금, 기계장치","(37,305,042)","(52,184,627)","(67,064,212)"
"감가상각누계액, 기계장치","(266,888,962)","(221,213,481)","(173,813,834)"
"차량운반구, 총액",139703100,183639678,246501228
"감가상각누계액, 차량운반구","(32,597,390)","(48,591,348)","(222,868,685)"
"집기, 총액",6800439783,7202536823,7050036823
"정부보조금, 집기","(7,557,302)","(15,931,411)","(24,760,327)"
"감가상각누계액, 집기","(5,850,373,806)","(6,134,606,736)","(5,819,563,892)"
"손상차손누계액, 집기","(617,700,645)","(617,700,645)","(617,700,645)"
"사무용비품, 총액",799449150,788897488,760268874
"감가상각누계액, 사무용비품","(760,430,224)","(745,498,949)","(733,437,190)"
"건설중인자산, 총액",,49440000,67290000
"기타유형자산, 총액",323623500,323623500,323623500
"감가상각누계액, 기타유형자산","(320,246,358)","(318,486,458)","(316,726,558)"
영업권 이외의 무형자산,4053406174,4157666365,4331538255
"브랜드명, 총액",320000000,480000000,640000000
"컴퓨터소프트웨어, 총액",11668086,21555054,36898352
"저작권, 특허권, 기타 산업재산권, 용역운영권, 총액",3650632,5529480,8498329
"개발 중인 무형자산, 총액",3399607576,3401701951,3397261694
"기타무형자산, 총액",318479880,248879880,248879880
사용권자산,76095633,30717259,5837687
사용권자산(차량),136726311,66928291,70052181
사용권자산상각누계,60630678,36211032,64214494
기타비유동금융자산,7540161743,6536956954,5486975332
비유동매도가능금융자산,7540161743,6536956954,5486975332
"종속기업, 공동기업과 관계기업에 대한 투자자산",4108877305,5077074022,5939799595
이연법인세자산,3747149394,3356630982,2911218672
자산총계,81115251731,72058139965,81041372808
부채,,,
유동부채,32029194400,25352588702,36369514969
매입채무 및 기타유동채무,18591999128,18302104875,23041683711
단기매입채무,2093499095,4591672423,5097573717
단기미지급금,1441039612,712766055,419260014
단기미지급비용,191922073,186719917,185408224
유동 차입금,2400000000,2400000000,1200000000
유동성전환사채,3150000000,13179400000,20000000000
전환사채전환권조정(유동전환사채),822749814,4879073782,9253293483
유동성신주인수권부사채,21610000000,3329850000,5000000000
신주인수권조정(유동신주인수권),11503402063,1232725604,2313323371
유동 리스부채,31690225,13495866,6058610
유동성장기차입금,,,2700000000
기타유동금융부채,13117808381,6542004933,12930300000
기타유동비금융부채,93427289,109370614,82328669
유동충당부채,225959602,399108280,315202589
비유동부채,821126204,641152741,935187035
장기매입채무 및 기타비유동채무,45315593,17476239,
비유동 리스부채,45315593,17476239,
퇴직급여부채,775810611,623676502,935187035
확정급여채무의현재가치,2000768381,1685926759,1568060606
"퇴직보험예치금, 차감계정","(1,224,957,770)","(1,062,250,257)","(632,873,571)"
부채총계,32850320604,25993741443,37304702004
자본,,,
지배기업의 소유주에게 귀속되는 자본,,,
자본금,16276430500,16276430500,16231223000
보통주자본금,16276430500,16276430500,16231223000
자본잉여금,28511364731,28511364731,28203738055
주식발행초과금,24329978397,24329978397,24022351721
자기주식처분이익,3936276552,3936276552,3936276552
신주인수권대가,246468300,246468300,246468300
지분법자본변동,"(1,358,518)","(1,358,518)","(1,358,518)"
기타포괄손익누계액,589505402,342053456,767513320
기타포괄손익-공정가치 측정 금융자산 평가이익 적립금,699071474,752184677,767513320
지분법자본변동,"(109,566,072)","(410,131,221)",
이익잉여금(결손금),2887630494,934549835,"(1,465,803,571)"
이익준비금,50000000,50000000,50000000
미처분이익잉여금(미처리결손금),2837630494,884549835,"(1,515,803,571)"
자본총계,48264931127,46064398522,43736670804
자본과부채총계,81115251731,72058139965,81041372808
