Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,19130129881903,16995760103010,12851485792017
매출원가,15885060614965,14157713085775,10644568825480
매출총이익,3245069266938,2838047017235,2206916966537
판매비와관리비,1808807062487,1712018290813,1285859565563
영업이익(손실),1436262204451,1126028726422,921057400974
금융수익,663565481839,808125993148,749295858031
금융원가,1064183515166,1379467521129,1069387448433
영업외수익,84862907463,169238974296,152287096705
영업외비용,627284969470,666589743487,163819333171
지분법투자주식평가이익(손실),"(42,248,280,121)","(343,240,353,961)",3434868191
법인세차감전순이익,450973828996,"(285,903,924,711)",592868442297
법인세비용,178900185064,211331877835,247354653887
계속영업이익(손실),272073643932,"(497,235,802,546)",345513788410
중단영업이익(손실),0,"(83,932,915,238)",303301710751
당기순이익(손실),272073643932,"(581,168,717,784)",648815499161
당기순이익(손실)의 귀속,,,
지배기업소유주지분순이익,"(388,278,803,854)","(696,398,841,488)",203908797021
비지배지분순이익,660352447786,115230123704,444906702140
주당이익,,,
보통주기본주당이익(손실) (단위 : 원),"(21,823.0)","(39,132.0)",11446.0
보통주기본주당계속영업이익(손실) (단위 : 원),"(21,823.0)","(37,159.0)","(1,321.0)"
보통주기본주당중단영업이익(손실) (단위 : 원),0.0,"(1,973.0)",12767.0
보통주희석주당이익(손실) (단위 : 원),"(21,823.0)","(39,132.0)",11446.0
보통주희석주당계속영업이익(손실) (단위 : 원),"(21,823.0)","(37,159.0)","(1,321.0)"
보통주희석주당중단영업이익(손실) (단위 : 원),0.0,"(1,973.0)",12767.0
구형우선주기본주당순이익 (단위 : 원),"(21,773.0)","(39,082.0)",11496.0
구형우선주기본주당계속영업이익(손실) (단위 : 원),"(21,773.0)","(37,112.0)","(1,326.0)"
구형우선주기본주당중단영업이익(손실) (단위 : 원),0.0,"(1,970.0)",12822.0
구형우선주희석주당순이익 (단위 : 원),"(21,773.0)","(39,082.0)",11496.0
구형우선주희석주당계속영업이익(손실) (단위 : 원),"(21,773.0)","(37,112.0)","(1,326.0)"
구형우선주희석주당중단영업이익(손실) (단위 : 원),0.0,"(1,970.0)",12822.0
