Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),5916124880,6829037165,9696226634
매출원가,5431792879,7429295309,10208527700
매출총이익,484332001,"(600,258,144)","(512,301,066)"
판매비와관리비,1299564900,1529785470,1960047260
영업이익(손실),"(815,232,899)","(2,130,043,614)","(2,472,348,326)"
기타이익,1412313254,201266619,890424082
기타손실,330994619,4391302870,2998872087
관계기업투자이익(손실),"(156,500,077)",10792463786,304125807
금융수익,272536988,313081315,333094655
금융원가,712528888,1299840004,860080348
법인세비용차감전순이익(손실),"(330,406,241)",3485625232,"(4,803,656,217)"
법인세비용(수익),1586537526,16063833,929092392
당기순이익(손실),"(1,916,943,767)",3469561399,"(3,874,563,825)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(1,419,354,630)",5403429678,"(2,888,352,453)"
비지배지분에 귀속되는 당기순이익(손실),"(497,589,137)","(1,933,868,279)","(986,211,372)"
기타포괄손익,"(124,113,510)",678078094,354703468
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(8,490,000)","(10,014,837)",58411780
기타포괄손익-공정가치 측정 금융자산 평가손익(세후기타포괄손익),28698429,"(104,113,900)",68979631
관계기업이익잉여금,"(37,188,429)",94099063,"(10,567,851)"
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),"(115,623,510)",688092931,296291688
해외사업장순투자의 위험회피손익(세후기타포괄손익),"(117,609,231)",162165663,285330539
관계기업자본변동,1985721,525927268,10961149
총포괄손익,"(2,041,057,277)",4147639493,"(3,519,860,357)"
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분","(1,510,622,319)",6036218262,"(2,613,355,893)"
"포괄손익, 비지배지분","(530,434,958)","(1,888,578,769)","(906,524,464)"
주당이익,,,
기본주당이익(손실) (단위 : 원),(263.0),1001.0,535
계속영업기본주당이익(손실)(원/주) (단위 : 원),(263),1001,535
