Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),12917403651,13305795654,6348540091
매출원가,11658155606,12801206304,6282777517
매출총이익,1259248045,504589350,65762574
판매비와관리비,21831363148,17857281020,10709632193
영업이익(손실),"(20,572,115,103)","(17,352,691,670)","(10,643,869,619)"
기타이익,155427430,35024204,94020745
기타손실,47404147,151325422,28572021
금융수익,5257104853,1202528007,273641856
금융원가,3584678637,1414467579,11377565330
법인세비용차감전순이익(손실),"(18,791,665,604)","(17,680,932,460)","(21,682,344,369)"
법인세비용(수익),,,
당기순이익(손실),"(18,791,665,604)","(17,680,932,460)","(21,682,344,369)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(18,791,665,604)","(17,680,932,460)","(21,682,344,369)"
비지배지분에 귀속되는 당기순이익(손실),,,
기타포괄손익,3453433213,"(18,378,451)","(2,248,484)"
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(44,528,833)","(131,411,361)","(2,248,484)"
확정급여제도의 재측정손익(세후기타포괄손익),"(44,528,833)","(131,411,361)",
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),3497962046,113032910,
자산재평가손익,3526864055,,"(2,248,484)"
해외사업장환산외환차이(세후기타포괄손익),"(28,902,009)",113032910,
총포괄손익,"(15,338,232,391)","(17,699,310,911)","(21,684,592,853)"
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분","(15,338,232,391)","(17,699,310,911)","(21,684,592,853)"
"포괄손익, 비지배지분",,,
주당이익,,,
기본주당이익(손실) (단위 : 원),(999),"(1,095)","(2,131)"
희석주당이익(손실) (단위 : 원),(999),"(1,095)","(2,131)"
