Accounts,2023.12.31,2022.12.31,2022.01.01
자산,,,
유동자산,840224626,1327265388,2591562236
현금및현금성자산,361593971,141481867,1539328596
단기금융상품,50000000,50000000,0
매출채권 및 기타유동채권,427989165,542953029,274283176
당기법인세자산,589000,157130,6346130
기타유동자산,52490,592673362,771604334
유동재고자산,0,0,0
비유동자산,2440130802,2370833302,2559759198
기타비유동금융자산,2419052857,2301799600,2301799600
매출채권 및 기타채권,16081000,56081000,229396490
관계기업에 대한 투자자산,0,0,0
기타비유동자산,0,0,0
유형자산,2969605,10346122,28563108
무형자산,2027340,2606580,0
자산총계,3280355428,3698098690,5151321434
부채,,,
유동부채,1450934171,1682613165,2579044956
매입채무 및 기타유동채무,842231987,972930361,1038436087
유동 차입금,0,100000000,153000000
비유동차입금의 유동성 대체 부분,0,0,0
전환사채,0,0,654000000
파생금융상품부채,0,0,0
당기법인세부채,0,0,0
기타 유동부채,608702184,609682804,733608869
비유동부채,57388592,65357467,79259067
장기매입채무 및 기타비유동채무,0,0,50000000
장기차입금,0,0,0
확정급여부채,57388592,65357467,29259067
이연법인세부채,0,0,0
기타 비유동 부채,0,,0
부채총계,1508322763,1747970632,2658304023
자본,,,
지배기업의 소유주에게 귀속되는 자본,1772032665,1950128058,3003965044
자본금,2665945500,2665945500,2665945500
자본잉여금,121561148739,121561148739,122073096372
기타포괄손익누계액,76176857,"(41,076,400)","(41,076,400)"
기타자본항목,428973985,428973985,428973985
이익잉여금(결손금),"(122,960,212,416)","(122,664,863,766)","(122,122,974,413)"
비지배지분,0,0,"(510,947,633)"
자본총계,1772032665,1950128058,2493017411
자본과부채총계,3280355428,3698098690,5151321434
