Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,58730947879,44404496747,62079624957
현금및현금성자산,29632198548,20841684386,24268974456
당기손익-공정가치측정금융자산,3547759909,,8041786962
매출채권,5847010644,4293666848,5362135917
재고자산,1181820302,1614221283,1116593643
기타금융자산,3096852483,5327429824,15867982495
기타자산,15315235770,12154394228,7225232961
당기법인세자산,110070223,173100178,196918523
비유동자산,53063439043,51229909089,68601102195
당기손익-공정가치측정금융자산,4630568799,3401884396,3949602576
관계기업투자,10500471804,10567834081,12023750233
유형자산,22876930053,23138082347,16150869154
무형자산,4918311359,5795171578,28588014961
투자부동산,619147616,,
기타금융자산,7621732301,6499412409,5397863425
기타비유동자산,550000000,550000000,1679612000
순확정급여자산,694050392,739184656,14852681
이연법인세자산,652226719,538339622,796537165
자산총계,111794386922,95634405836,130680727152
부채,,,
유동부채,33088033694,39504440809,35270822044
매입채무,7192633749,5963190556,613275143
기타금융부채,10287192429,8299939060,7811923105
기타유동부채,14917489177,23842740401,20050207106
유동성장기차입금,130327848,69725117,68613984
사채,494936136,1300826672,6534508028
당기법인세부채,65454355,28019003,192294678
비유동부채,42686629203,11720797089,37397555296
기타금융부채,6432169501,6732839359,4983747039
기타 비유동 부채,31620183824,187296555,11550466495
차입금,771471498,941837158,1093342200
확정급여부채,773186130,523437230,816439954
충당부채,31014953,31014953,31014953
사채,2511011789,2783406530,16966142653
이연법인세부채,547591508,520965304,1956402002
부채총계,75774662897,51225237898,72668377340
자본,,,
지배기업의 소유주에게 귀속되는 자본,35925181463,44298662118,57889113563
자본금,7696404000,7604198500,7182440000
자본잉여금,49459930586,48724303766,44599271721
자본조정,"(4,799,340,356)","(4,799,340,356)","(4,799,340,356)"
기타포괄손익누계액,4602600660,4890352682,5805872277
이익잉여금(결손금),"(21,034,413,427)","(12,120,852,474)",5100869921
비지배지분,94542562,110505820,123236249
자본총계,36019724025,44409167938,58012349812
자본과부채총계,111794386922,95634405836,130680727152
