Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,142272172633,120637928352,71943559242
매출원가,103528553940,94288182474,57723479624
매출총이익,38743618693,26349745878,14220079618
판매비와관리비,23319847782,19421887907,13037681461
영업이익,15423770911,6927857971,1182398157
기타수익,941416677,778660601,1400500003
기타비용,2867244223,1999891862,4193846403
금융수익,1637060791,401147050,187785090
금융원가,352536973,282966515,221314211
지분법손실,,100000000,264238662
법인세비용차감전순이익(손실),14782467183,5724807245,"(1,908,716,026)"
법인세비용(수익),3559209391,"(385,453,865)",949977113
당기순이익(손실),11223257792,6110261110,"(2,858,693,139)"
당기순이익(손실)의 귀속,,,
지배기업소유주지분,10932782274,6114503543,"(3,289,763,145)"
비지배지분,290475518,"(4,242,433)",431070006
기타포괄손익,28393216721,"(2,412,317,211)",1804911331
당기손익으로 재분류될 수 있는 항목,"(219,927,988)","(364,875,649)","(87,776,695)"
해외사업환산손익,"(219,927,988)","(364,875,649)","(87,776,695)"
당기손익으로 재분류되지 않는 항목,28613144709,"(2,047,441,562)",1892688026
순확정급여부채의 재측정요소,"(166,619,683)",56970644,41944367
기타포괄-공정가치금융자산 평가손익,28779764392,"(2,104,412,206)",1850743659
총포괄손익,39616474513,3697943899,"(1,053,781,808)"
총포괄손익의 귀속,,,
지배기업소유주지분,39370578993,3776147612,"(1,467,059,241)"
비지배지분,245895520,"(78,203,713)",413277433
주당이익(손실),,,
기본주당이익(손실) (단위 : 원),801,446,(238)
희석주당이익(손실) (단위 : 원),801,446,(238)
