Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
"매출액 (주25,32,34,35)",341773101419,557607368527,503704317701
"매출원가 (주27,32)",265408967214,462938004600,422656444379
매출총이익,76364134205,94669363927,81047873322
"판매비와관리비 (주26,27,32)",55358590103,65023117209,60700396732
영업이익,21005544102,29646246718,20347476590
금융수익,16300196538,24439206120,17043144477
이자수익 (주6),8363143378,2667066644,1200250556
외환차익,4607680767,16645869117,8090452417
외화환산이익,2288776699,3873482671,7156624395
"기타금융수익 (주6,28)",1040595694,1252787688,595817109
금융비용,6870228765,12737552621,7430349790
이자비용 (주6),900990462,938317252,1116170925
외환차손,4765766891,6958836106,5024947625
외화환산손실,1185636821,4301787747,770783853
"기타금융비용 (주6,28)",17834591,538611516,518447387
순금융손익,9429967773,11701653499,9612794687
관계기업및공동기업의 순손익에 대한 지분증감 (주10),655535605,2952375158,"(567,967,686)"
기타영업외손익 (주29),822248029,"(753,966,896)",4533030903
법인세비용차감전순이익,31913295509,43546308479,33925334494
법인세비용(수익) (주30),8649697546,"(572,625,657)","(5,241,847,906)"
당기순이익,23263597963,44118934136,39167182400
당기순이익의 귀속,,,
지배기업소유주지분,10211453191,29052634562,24026921535
비지배지분,13052144772,15066299574,15140260865
기타포괄손익,"(632,692,955)","(812,193,221)",5461723110
후속적으로 당기손익으로 재분류 되지 않는 항목,"(1,298,830,024)","(117,751,118)",701164166
확정급여제도의 재측정손익 (주18),"(1,298,830,024)","(117,751,118)",701164166
후속적으로 당기손익으로 재분류되는 항목,666137069,"(694,442,103)",4760558944
관계기업 및 공동기업 자본변동 (주10),"(524,643,430)",405039179,556439525
해외사업환산손익,1190780499,"(1,099,481,282)",4204119419
총포괄손익,22630905008,43306740915,44628905510
포괄손익의 귀속,,,
지배기업소유주지분,10133162008,28212954595,27827111670
비지배지분,12497743000,15093786320,16801793840
주당손익 (주31),,,
총 기본주당순손익 (단위 : 원),950.0,1850,1615
지배기업소유주지분순이익 (단위 : 원),417.0,1218,991
