Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
"매출액 (주28,36,37)",2176431531380,2283967480394,1893401217210
"매출원가 (주28,32,37)","(1,124,562,480,391)","(1,251,270,174,707)","(805,806,951,546)"
매출총이익,1051869050989,1032697305687,1087594265664
"판매비와관리비 (주29,32,37)","(400,387,628,832)","(385,499,131,101)","(343,417,415,363)"
영업이익,651481422157,647198174586,744176850301
"기타수익 (주30,37)",54185298047,47523821773,53499633531
"기타비용 (주30,37)","(34,743,415,990)","(87,043,410,426)","(84,964,234,597)"
"금융수익 (주31,37)",31438427170,24945428261,42294391340
금융비용 (주31),"(19,950,171,798)","(13,506,688,858)","(12,797,596,432)"
지분법손익 (주11),"(11,315,774,587)",7056051290,"(3,585,613,631)"
법인세비용 차감 전 손익,671095784999,626173376626,738623430512
법인세비용 (주23),"(131,389,279,889)","(94,826,672,872)","(152,820,551,797)"
계속영업당기순이익,539706505110,531346703754,585802878715
중단영업순이익 (주40),0,11219529516,9976560097
당기순이익,539706505110,542566233270,595779438812
당기순이익의 귀속,,,
지배기업소유주지분,535647963959,537835568483,579464583818
계속영업이익,535647963959,526616038967,569488023721
중단영업이익 (주40),0,11219529516,9976560097
비지배지분 (주38),4058541151,4730664787,16314854994
계속영업이익,4058541151,4730664787,16314854994
주당이익,,,
기본주당이익 (단위 : 원) (주34),3759,3742,4001
계속영업기본주당이익 (단위 : 원),3759,3664,3932
중단영업기본주당이익 (단위 : 원),0,78,69
희석주당이익 (단위 : 원) (주34),3753,3736,3982
계속영업희석주당이익(손실) (단위 : 원),3753,3658,3914
중단영업희석주당이익(손실) (단위 : 원),0,78,68
