Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,7869500815,17139343739,43037610394
현금및현금성자산,401017871,764157959,6146750317
단기금융상품,,,
매출채권 및 기타유동채권,6152501263,13702964280,32142781399
기타유동금융자산,,,
유동재고자산,1315981681,2672221500,4453706950
환불자산,,,294371728
매각예정비유동자,,17059574289,15999673845
비유동자산,18837581779,37749573839,73436306184
당기손익-공정가치금융자산,32885000,4982521705,22152222246
관계기업 및 종속기업투자자산,,237119161,1211331634
유형자산,17458398235,29136470927,31629057450
무형자산,21305886,28932037,58272212
기타비유동금융자산,1324992658,1391526722,16315409697
장기선급비용,,1973003287,2070012945
이연법인세자산,,,
기타비유동자산,,,
자산총계,26707082594,71948491867,132473590423
부채,,,
유동부채,28067461425,119128613117,107109005710
매입채무 및 기타유동채무,27548067179,43567090220,38029925677
환불부채,,7247854,294371728
당기법인세부채,92293513,86445931,177303004
유동 차입금,326912880,19904707149,20762726099
유동충당부채,,,
유동성전환사채,,33320419885,29729314894
유동성신주인수권부사채,,341888208,341888208
유동성금융리스부채,100187853,9492424905,5199530518
유동파생상품부채,,12408388965,12573945582
비유동부채,13926577152,,5184934237
장기차입금,,,
전환사채,,,
금융리스부채,25172569,,5181934237
기타비유동금융부채,,,3000000
기타 비유동 부채,13901404583,,
부채총계,41994038577,119128613117,112293939947
자본,,,
지배기업의 소유주에게 귀속되는 자본,,,
납입자본,109003444038,110759938038,110759938038
자본금,11509917500,13180007000,13180007000
보통주자본금,11509917500,11970330000,11970330000
우선주자본금,,1209677000,1209677000
주식발행초과금,97493526538,97579931038,97579931038
기타자본구성요소,71866884287,14807084940,14827327857
전환권대가,1722500306,4232259713,4259577007
신주인수권대가,,32942233,32942233
주식매수선택권,,582069999,885411485
지분법자본변동,290532650,290532650,290532650
자기주식,"(1,296,219,750)","(1,066,235,950)","(1,066,235,950)"
자기주식처분이익,418931386,418931386,418931386
신주인수권처분이익,20000000,20000000,20000000
지배주주와의자본거래,"(130,669,605)","(130,669,605)","(130,669,605)"
해외사업장환산외환차이,1640628447,1605142530,1879727717
감자차익,57254297230,,
기타자본조정,11946883623,8822111984,8237110934
이익잉여금(결손금),"(195,879,907,074)","(173,000,482,104)","(106,322,192,602)"
미처분이익잉여금(미처리결손금),"(195,879,907,074)","(173,000,482,104)","(106,322,192,602)"
비지배지분,"(277,377,234)",253337876,914577183
자본총계,"(15,286,955,983)","(47,180,121,250)",20179650476
자본과 부채의 총계,26707082594,71948491867,132473590423
