Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,52524412810,51582012756,47496545487
현금및현금성자산,6479693395,12896969912,9250743399
단기금융상품,381588000,896372420,132940800
매출채권,28933429876,25299247403,22184920731
기타채권,2384240121,349402284,6031946429
유동금융자산,2207529122,365402724,411089424
유동재고자산,8687758435,9064054861,6993090202
당기법인세자산,3740640,,257332538
기타유동자산,3441751380,2674304022,2083966908
유동리스채권,4681841,36259130,150515056
비유동자산,130015151825,99773727591,114538733143
장기금융상품,2000000,772761000,772761000
기타채권,1114440575,5902832591,8235365686
장기투자자산,3520799330,26197434043,36216726084
관계기업및공동기업투자자산,76935273767,19426290855,21315674910
유형자산,41857189523,42478207086,42500655737
투자부동산,122401630,127314070,132226510
무형자산,1143303881,816443638,1023675228
이연법인세자산,5261696464,3967327836,4090322723
기타비유동자산,56218709,79175639,143045293
비유동리스채권,1827946,5940833,108279972
자산총계,182539564635,151355740347,162035278630
부채,,,
유동부채,83136083634,70325464237,91163211816
매입채무및기타채무,32897867334,33243132748,22446320684
유동 차입금,5900788000,24578058567,26425033413
유동장기차입금,10260000000,,13100000000
유동성전환사채,31742430569,8047102647,19247992823
유동리스부채,589556043,538901963,482622531
유동금융부채,,2951962407,8987185004
당기법인세부채,353353012,112090231,49862770
유동충당부채,866757352,519309682,202268626
기타유동부채,525331324,334905992,221925965
비유동부채,29238323576,40903101694,26317421249
장기성매입채무및기타채무,387540054,422191566,388066126
장기차입금,26020000000,12000000000,150000000
비유동전환사채,,26701082399,23653187632
비유동리스부채,876031527,506676270,255897148
비유동금융부채,1859273785,1193092330,1781640658
퇴직급여부채,1453400,1988700,17462868
기타 비유동 부채,94024810,78070429,71166817
부채총계,112374407210,111228565931,117480633065
자본,,,
지배기업의 소유주에게 귀속되는 자본,59633684077,30789222824,43962339565
자본금,8975047000,7657074500,6912608000
기타불입자본,49876207391,42968229282,40099941628
기타자본구성요소,"(4,791,250,799)","(41,357,152,083)","(20,296,133,922)"
이익잉여금(결손금),5573680485,21521071125,17245923859
비지배지분,10531473348,9337951592,592306000
자본총계,70165157425,40127174416,44554645565
자본과부채총계,182539564635,151355740347,162035278630
