Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,13742971105,9754641463,7351258055
매출원가,12521451663,8602824203,5514235087
매출총이익,1221519442,1151817260,1837022968
판매비와관리비,16046845915,8949938745,4845914076
영업이익(손실),"(14,825,326,473)","(7,798,121,485)","(3,008,891,108)"
기타영업외수익,246896200,186317188,155300406
기타영업외비용,177917668,25453051,68710941
금융수익,1724620906,444951269,195361721
금융비용,4614674595,1008282476,3867330904
법인세비용차감전순이익(손실),"(17,646,401,630)","(8,200,588,555)","(6,594,270,826)"
법인세비용(수익),7098571,,
당기순이익(손실),"(17,653,500,201)","(8,200,588,555)","(6,594,270,826)"
기타포괄손익,"(6,747,210)","(10,121,941)",18981327
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),,,
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(6,747,210)","(10,121,941)",18981327
총포괄이익,"(17,660,247,411)","(8,210,710,496)","(6,575,289,499)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(17,660,247,411)","(8,210,710,496)","(6,575,289,499)"
비지배지분에 귀속되는 당기순이익(손실),,,
총 포괄이익의 귀속,,,
지배주주지분,"(17,660,247,411)","(8,210,710,496)","(6,575,289,499)"
비지배지분,,,
지배기업 지분에 대한 주당손익,,,
기본주당이익(손실) (단위 : 원),"(1,694)",(953),(916)
희석주당이익(손실) (단위 : 원),"(1,694)",(953),(916)
