Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),1157998807210,1242475835454,964831742550
매출원가,1089533813484,1175131286120,912748922788
매출총이익,68464993726,67344549334,52082819762
판매비와관리비,40623190706,36753722818,31597013921
영업이익(손실),27841803020,30590826516,20485805841
금융수익,4837467095,6021438131,3312870334
금융원가,10774274811,8091862913,4507356297
기타이익,1036047318,2801712182,562199607
기타손실,209037980,4021835845,4183810262
지분법 적용대상인 관계기업과 조인트벤처의 당기순손익에 대한 지분,"(3,188,958,329)","(929,531,401)",868742290
법인세비용차감전순이익(손실),19543046313,26370746670,16538451513
법인세비용(수익),4449046786,5940503987,5530750067
당기순이익(손실),15093999527,20430242683,11007701446
기타포괄손익,"(846,932,199)",860310432,2042854835
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(844,338,150)",85641310,1311203319
확정급여제도의 재측정손익(세후기타포괄손익),"(806,159,107)",439556979,1026332638
기타포괄손익-공정가치 측정 금융자산 평가손익(세후기타포괄손익),"(38,179,043)","(353,915,669)",284870681
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),"(2,594,049)",774669122,731651516
지분법 적용대상 관계기업과 공동기업의 기타포괄손익에 대한 지분(세후기타포괄손익),29594848,913337294,446997435
해외사업장환산외환차이(세후기타포괄손익),"(32,188,897)","(138,668,172)",284654081
총포괄손익,14247067328,21290553115,13050556281
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),14764361719,19965655869,11402756101
비지배지분에 귀속되는 당기순이익(손실),329637808,464586814,"(395,054,655)"
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분",13979135543,20824215535,13445610936
"포괄손익, 비지배지분",267931785,466337580,"(395,054,655)"
주당이익,,,
기본주당이익(손실) (단위 : 원),439,593,339
