Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
Ⅰ.매출액,112334976960,105547717079,116252752112
Ⅱ.매출원가,92696679443,84007206046,94966164120
Ⅲ.매출총이익,19638297517,21540511033,21286587992
Ⅳ.판매비와 관리비,16076611953,11992679238,11587101975
Ⅴ.영업이익,3561685564,9547831795,9699486017
Ⅵ.금융수익,512606867,632514163,515521564
Ⅶ.금융원가,2051427565,1274827475,327710482
Ⅷ.기타이익,9340861738,8148423982,3310514727
Ⅸ.기타비용,2979013772,7055505899,2275245609
Ⅹ.법인세비용차감전순이익,8384712832,9998436566,10922566217
XI.법인세비용,"(1,967,226,044)",745841262,2682884091
XⅡ.계속영업이익(손실),10351938876,9252595304,8239682126
XⅢ.중단영업이익(손실),348954521,"(883,606,872)","(2,927,708,409)"
XIV.당기순이익(손실),10700893397,8368988432,5311973717
XV.당기순이익의 귀속,,,
(1)지배기업의 소유주에게 귀속되는 당기순이익(손실),10749558974,8415240642,5033922978
(2)비지배지분에 귀속되는 당기순이익(손실),"(48,665,577)","(46,252,210)",278050739
XVI.주당이익,,,
(1)계속영업주당이익(손실) (단위 : 원),148,131.0,115.80
(2)중단영업주당이익(손실) (단위 : 원),5.0,(12.00),(41.15)
