Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,13932245526,23818965375,20535201149
현금및현금성자산,2491351952,13521018682,7430733270
단기금융상품,1135679224,155472648,654359281
당기손익-공정가치 측정 금융자산,0,650000000,6771242373
매출채권 및 기타채권,3627413919,3382586545,2278402837
재고자산,3704607785,3536386822,2259631683
금융리스채권,1250045567,972664625,459687026
당기법인세자산,14067305,35582424,21925160
기타금융자산,1356000000,683000000,43000000
기타유동자산,353079774,882253629,616219519
비유동자산,23457137629,14345404495,17934609850
당기손익-공정가치 측정 금융자산,3072306044,1565026328,1825223000
기타포괄손익-공정가치 측정 금융자산,1412359307,1382640254,816188624
관계기업투자,5139050090,0,2965164800
유형자산,4034614012,2364465738,4087175118
투자부동산,248270297,261380228,274490159
사용권자산,2286514438,864450092,5296935823
영업권,0,0,
기타무형자산,121510701,91070173,11365347
금융리스채권,5079969764,6374670328,1386107577
기타금융자산,2062542976,1387403255,1271959402
순확정급여자산,0,54298099,
자산총계,37389383155,38164369870,38469810999
부채,,,
유동부채,4853720317,3417090628,7964728468
매입채무 및 기타채무,2118501372,614650477,534614621
단기차입금,1032405722,1015326312,948314490
신주인수권부사채,,45507031,1271539863
파생상품부채,,549951786,4205079799
당기법인세부채,,,31412591
리스부채,1106607343,786837496,729847235
충당부채,68780562,72883406,59846175
기타 유동부채,527425318,331934120,184073694
비유동부채,5623280247,4644093517,4577732527
장기차입금,500000000,0,
리스부채,4950270593,4564093517,4489190752
순확정급여부채,93009654,0,8541775
기타금융부채,80000000,80000000,80000000
부채총계,10477000564,8061184145,12542460995
자본,,,
지배기업의 소유주에게 귀속되는 자본,26912382591,30103185725,25927350004
자본금,25099440000,25033183500,19555692000
기타불입자본,38577094073,38452383210,33833726706
이익잉여금(결손금),"(30,663,988,770)","(27,281,274,845)","(20,936,356,737)"
기타자본구성요소,"(6,100,162,712)","(6,101,106,140)","(6,525,711,965)"
비지배지분,,,
자본총계,26912382591,30103185725,25927350004
부채와자본총계,37389383155,38164369870,38469810999
