Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),324740172778,303539437938,294110712658
매출원가,249614180956,229551850134,225176737213
매출총이익,75125991822,73987587804,68933975445
판매비와관리비,24894849352,23393643760,17627665053
영업이익(손실),50231142470,50593944044,51306310392
기타이익,4357017007,4366809390,14402893327
기타손실,9434923005,3626844228,406354336
금융수익,7534081854,3262130130,620554588
금융원가,3208623305,1894663940,824384291
지분법손익,4600937214,2633114104,1925298232
법인세비용차감전순이익(손실),54079632235,55334489500,67024317912
법인세비용(수익),"(5,492,967,644)","(13,448,793,011)","(13,706,688,967)"
당기순이익(손실),48586664591,41885696489,53317628945
기타포괄손익,"(2,449,409,372)",2169924045,10527637715
당기손익으로 재분류되지 않는항목(세후기타포괄손익),,,
순확정급여부채의 재측정요소,"(2,634,735,761)",1351261920,6141013612
관계기업 순확정급여부채의 재측정요소,324537707,44435665,"(32,704,709)"
기타포괄손익-공정가치금융자산평가손익,,,453477024
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),,,
지분법자본변동,"(223,208,768)",126845855,222794079
해외사업환산손익,83997450,647380605,3743057709
총포괄손익,46137255219,44055620534,63845266660
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),48773444737,41805749818,52862382593
비지배지분에 귀속되는 당기순이익(손실),"(186,780,146)",79946671,455246352
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분",46320095736,43896717676,62954673904
"포괄손익, 비지배지분","(182,840,517)",158902858,890592756
주당이익,,,
기본주당이익(손실) (단위 : 원),3414,3544.00,5286.00
희석주당이익(손실) (단위 : 원),3414,3544.00,5286.00
