Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,306520457615.0,250005815328.0,309194099337.0
현금및현금성자산,97458711436.0,36936314330.0,147322373181.0
매출채권,93566042096.0,90446371040.0,65716489768.0
파생금융자산,217231177.0,564307673.0,72817515.0
기타금융자산,2118435296.0,6751253029.0,7896187857.0
기타유동자산,88464950479.0,90362947316.0,71733455386.0
재고자산,24262149156.0,23875523045.0,16452775630.0
당기법인세자산,432937975.0,1069098895.0,
비유동자산,3228165277650.0,3091964703278.0,2551010376181.0
장기금융상품,3500000.0,3500000.0,5000000.0
장기투자증권,17860049633.0,20437644395.0,15650063146.0
파생금융자산,25419416.0,253405379.0,192284022.0
기타금융자산,8750987359.0,9053356727.0,8586083020.0
유형자산,2563905742146.0,2299010550267.0,1760936206273.0
무형자산,30601876548.0,24436737942.0,19807678892.0
사용권자산,561047467753.0,670445802911.0,682268327972.0
이연법인세자산,6610830435.0,12438935928.0,22504227638.0
기타비유동자산,39359404360.0,55884769729.0,41060505218.0
자산총계,3534685735265.0,3341970518606.0,2860204475518.0
부채,,,
유동부채,1334524083146.0,906632021176.0,926518879330.0
매입채무,137028053773.0,94694755813.0,90776367830.0
단기차입금,30000000000.0,185000000000.0,40000000000.0
유동성장기부채,785408955951.0,289651357249.0,500153265474.0
파생금융부채,169759156.0,,
유동성리스부채,234705415082.0,222899988088.0,206947195076.0
기타금융부채,119736537358.0,97797602858.0,70777589845.0
기타 유동부채,27133139330.0,16300378423.0,15303089290.0
당기법인세부채,342222496.0,287938745.0,2561371815.0
비유동부채,1675417292379.0,1919002180969.0,1450033156078.0
차입금및사채,1117249060448.0,1206571620285.0,794244534306.0
파생금융부채,300362906.0,,
리스부채,303732909377.0,446141457047.0,483304920003.0
기타금융부채,231388095736.0,241141659714.0,154128047956.0
충당부채,48896426.0,,
기타의비유동부채,22697967486.0,25147443923.0,18355653813.0
부채총계,3009941375525.0,2825634202145.0,2376552035408.0
자본,,,
지배기업 소유지분,524744359740.0,516336316461.0,483652440110.0
자본금,23642920000.0,23642920000.0,23642920000.0
기타불입자본,229370326441.0,218103505851.0,218103505851.0
이익잉여금,249483158406.0,249376647772.0,226465903627.0
기타자본구성요소,22247954893.0,25213242838.0,15440110632.0
비지배지분,,,
자본총계,524744359740.0,516336316461.0,483652440110.0
부채와자본총계,3534685735265.0,3341970518606.0,2860204475518.0
