Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
Ⅰ.수익(매출액),107061292801.0,132874920170,76092185278
Ⅱ.매출원가,89673321291.0,115750805802,73582749641
Ⅲ.매출총이익,17387971510.0,17124114368,2509435637
Ⅳ.판매비와관리비,8743739856.0,11589805629,8404652636
Ⅴ.영업이익(손실),8644231654.0,5534308739,"(5,895,216,999)"
Ⅵ.기타이익,1487902853.0,4154001347,869130768
Ⅶ.기타손실,37228336.0,37386228,497740847
Ⅷ.금융수익,5387045756.0,6150153640,3980302747
Ⅸ.금융원가,805914499.0,4027139306,2746450162
Ⅹ.법인세비용차감전순이익(손실),14676037428.0,11773938192,"(4,289,974,493)"
XI.법인세비용(수익),1512470250.0,2504570623,"(2,833,573,024)"
XⅡ.당기순이익(손실),13163567178.0,9269367569,"(1,456,401,469)"
XⅢ.기타포괄손익,205412.0,"(10,484,335)",24374890
(1)당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),205412.0,"(10,484,335)",24374890
1.해외사업장환산외환차이(세후기타포괄손익),205412.0,"(10,484,335)",24374890
XIV.총포괄손익,13163772590.0,9258883234,"(1,432,026,579)"
XV.당기순이익(손실)의 귀속,,,
(1)지배기업의 소유주에게 귀속되는 당기순이익(손실),13163567178.0,9269367569,"(1,456,401,469)"
(2)비지배지분에 귀속되는 당기순이익(손실),,,
XVI.포괄손익의 귀속,,,
"(1)포괄손익, 지배기업의 소유주에게 귀속되는 지분",13163772590.0,9258883234,"(1,432,026,579)"
"(2)포괄손익, 비지배지분",,,
XVII.주당이익,,,
(1)기본주당이익(손실) (단위 : 원),719.0,508,(80)
(2)희석주당이익(손실) (단위 : 원),716.0,508,(80)
