Accounts,2023.12.31,2022.12.31,2022.01.01
자산,,,
유동자산,25163920441,14073321069,12866481006
현금및현금성자산,6612043739,2043039569,194805193
단기금융상품,13000000000,8413605775,10002000595
매출채권,1199413495,398659147,363042674
재고자산,3478465720,2665893162,1879411136
기타유동금융자산,613335798,286942068,36331646
기타유동자산,232189329,238263378,373861952
당기법인세자산,28472360,26917970,17027810
비유동자산,30412941370,11778093080,7094640740
장기매출채권,,,12548326
장기금융상품,20000000000,,
당기손익-공정가치측정금융자산,200000,200000,200000
유형자산,9639347737,10968821281,6566243215
무형자산,170197447,256024590,188118024
기타비유동금융자산,603196186,553047209,327531175
자산총계,55576861811,25851414149,19961121746
부채,,,
유동부채,4153764127,6462172578,13343727569
매입채무,75081336,21362836,120936106
차입금,1944000000,4344000000,1200000000
상각후원가측정금융부채,,,10284800000
유동 리스부채,1017483050,959217445,536229519
기타금융부채,1112105902,1072366591,996912396
기타 유동부채,4109040,64566728,204849548
당기법인세부채,984799,658978,
비유동부채,8434148454,7993553829,4760380574
비유동 리스부채,4838572754,5293877865,2909716871
기타비유동금융부채,,32200000,53200000
순확정급여부채,2681185730,1779552459,1310510898
비유동충당부채,914389970,887923505,486952805
부채총계,12587912581,14455726407,18104108143
자본,,,
지배기업의 소유주에게 귀속되는 자본,42988949230,11395687742,1857013603
자본금,18473530000,5726765000,4440025000
자본잉여금,85944961526,50965927074,29200738324
기타자본구성요소,1168419964,702013529,441817985
기타포괄손익누계액,"(2,022,761)",4978810,2487937
이익잉여금(결손금),"(62,595,939,499)","(46,003,996,671)","(32,228,055,643)"
비지배지분,,,
자본총계,42988949230,11395687742,1857013603
자본과부채총계,55576861811,25851414149,19961121746
