Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,56635889299,41602729478,45211941219
매출원가,48498555214,31591040193,35888921450
매출총이익,8137334085,10011689285,9323019769
판매비와관리비,6011307475,5241984217,5452816165
영업이익,2126026610,4769705068,3870203604
기타영업외수익,1577753449,3945701019,1424067274
기타영업외비용,983989265,1706823781,1200777114
금융수익,633049548,237540451,25155947
금융비용,151960169,51543484,61783515
지분법이익,105814004,0,71200173
지분법손실,0,1007953924,"(1,606,629)"
법인세비용차감전순이익,3306694177,6186625349,4129672998
법인세비용(수익),1102853992,"(1,158,237,973)",870893776
당기순이익(손실),2203840185,7344863322,3258779222
당기순이익의 귀속,,,
지배기업의 소유주지분,2504709732,7843262363,4090366669
비지배지분,"(300,869,547)","(498,399,041)","(831,587,447)"
주당순이익,,,
기본주당순손익 (단위 : 원),30.0,93.0,48.0
희석주당순손익 (단위 : 원),30.0,93.0,48.0
