Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
당기순이익(손실),2203840185,7344863322,3258779222
기타포괄손익,"(491,108,831)",693530360,278446126
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(379,805,014)",276079570,78225198
확정급여제도의 재측정손익(세후기타포괄손익),"(379,805,014)",276079570,78225198
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),"(111,303,817)",417450790,200220928
해외사업환산손익,"(81,875,503)",320031493,"(74,416,748)"
지분법 자본변동,"(29,617,512)",97576312,274988313
기타포괄손익-공정가치 측정 금융자산 평가손익,189198,"(157,015)","(350,637)"
총포괄손익,1712731354,8038393682,3537225348
포괄손익의 귀속,,,
지배기업의 소유주지분,2011813852,8378142438,4418293989
비지배지분,"(299,082,498)","(339,748,756)","(881,068,641)"
