Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
영업수익,307040865232,286106152010.0,252006950035
영업비용,291680109637,272285390870.0,241505418129
영업이익(손실),15360755595,13820761140.0,10501531906
기타이익,668547568,1055023446.0,203871734
기타비용,1088167547,1637581889.0,233745493
금융수익,7967413387,11231287095.0,862221409
금융비용,1778628715,5793279524.0,14456651144
지분법이익,0,587621025.0,146383980
지분법손실,661154891,0.0,0
법인세비용차감전순이익(손실),20468765397,19263831293.0,"(2,976,387,608)"
법인세비용(수익),"(1,263,810,269)",572258370.0,1911425885
당기순이익(손실),21732575666,18691572923.0,"(4,887,813,493)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),13813491244,17542407684.0,"(3,526,187,821)"
비지배지분에 귀속되는 당기순이익(손실),7919084422,1149165239.0,"(1,361,625,672)"
주당이익,,,
기본주당이익(손실) (단위 : 원),238,303.0,(61)
희석주당이익(손실) (단위 : 원),234,302.0,(61)
