Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
영업수익,39668183099,50291114355,31699211601
영업비용,38094793703,41343587469,25629234755
영업이익(손실),1573389396,8947526886,6069976846
기타수익,55159048,38308640,37187357
기타비용,41441362,6000000,7701317
금융수익,1040814217,511445153,192123148
금융비용,593022449,317155390,3276037958
지분법손익,"(166,691,002)","(847,028,047)",0
종속기업투자처분손익,"(21,362,364)",0,0
법인세비용차감전순이익(손실),1846845484,8327097242,3015548076
법인세비용(수익),442380674,"(1,076,989,375)",3033988
당기순이익(손실),1404464810,9404086617,3012514088
기타포괄손익,"(364,911,058)","(19,497,421)",393261709
후속적으로 당기손익 재분류되는 기타포괄손익,,,
해외사업환산손익,"(6,734,067)","(6,362,428)","(7,289,165)"
기타포괄손익-공정가치측정지분상품평가손익,"(346,135,055)","(395,003,579)",0
후속적으로 당기손익 재분류 되지 않는 기타포괄손익,,,
확정급여제도의 재측정요소,"(12,041,936)",381868586,400550874
총포괄손익,1039553752,9384589196,3405775797
당기순이익(손실)의 귀속,,,
지배주주지분순손익,1404464810,9437955889,3093471673
비지배주주지분순손익,0,"(33,869,272)","(80,957,585)"
포괄손익의 귀속,,,
지배주주지분총포괄손익,1048082080,9420922851,3488768465
비지배주주지분총포괄손익,"(8,528,328)","(36,333,655)","(82,992,668)"
주당이익,,,
기본주당이익(손실) (단위 : 원),155,1002,405
희석주당이익(손실) (단위 : 원),152,952,385
