Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,100931226581,74673208045,37176448111.0
매출원가,70421731121,46541974942,16684160907.0
매출총이익,30509495460,28131233103,20492287204.0
판매비와관리비,22422817124,19766619736,15643301424.0
영업이익(손실),8086678336,8364613367,4848985780.0
기타수익,78665742,160057714,123540975.0
기타비용,12696158,17502647,781938.0
금융수익,3292549538,7828710490,2387266351.0
금융비용,2184469196,5026707606,1046097230.0
법인세비용차감전순이익(손실),9260728262,11309171318,6312913938.0
법인세비용(수익),978864943,1310432768,668710889.0
당기순이익(손실),8281863319,9998738550,5644203049.0
기타포괄손익,"(144,545,704)",539658646,1056434226.0
당기손익으로 재분류되지 않는항목,"(220,892,235)","(433,766,839)",151933954.0
순확정급여부채의 재측정요소,"(220,892,235)","(433,766,839)",151933954.0
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),76346531,973425485,904500272.0
해외사업장환산외환차이(세후기타포괄손익),76346531,973425485,904500272.0
총포괄이익,8137317615,10538397196,6700637275.0
주당손익,,,
기본주당이익(손실) (단위 : 원),219,273,156.0
희석주당이익(손실) (단위 : 원),206,273,147.0
