Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,71123778819,100361630938,59561101051
현금및현금성자산,29923244504,29522130782,23692680615
단기금융상품,12363925795,7677965000,12966475000
당기손익-공정가치측정금융자산,,2154012446,
매출채권,9558063224,10380034862,16125531098
계약자산,263679200,1196312000,458270000
기타유동자산,1461003579,1148077982,521737595
기타유동금융자산,65057795,250714377,86323276
당기법인세자산,195603269,233080079,162816570
유동재고자산,17293201453,47799303410,5547266897
비유동자산,35318623775,30451819960,29279616047
유형자산,22057784177,17707595520,13347462690
무형자산,9771808690,9691026822,9289284223
투자부동산,1214765040,599779483,2423413592
사용권자산,885781469,1226039729,1250677893
당기손익-공정가치측정금융자산,0,,2467156000
기타비유동금융자산,250179601,259842390,219574602
순확정급여자산,130895284,387228306,
이연법인세자산,1007409514,580307710,282047047
자산총계,106442402594,130813450898,88840717098
부채,,,
유동부채,16537151007,65005793308,9875197433
매입채무,7233553130,6915759466,2890678507
차입금,3482880000,20863578399,3547120000
기타 유동부채,3510676746,33591707229,1262734090
기타유동금융부채,1576934037,1461280573,1232049876
리스부채,414915712,497056135,442304319
당기법인세부채,318191382,1676411506,500310641
비유동부채,3096471812,3527413866,28041091064
차입금,919360000,1202240000,25509370519
기타비유동금융부채,258938333,212938333,312938333
리스부채,528020266,750437179,842485199
비유동 순확정급여부채,,,36063516
이연법인세부채,1390153213,1361798354,1340233497
부채총계,19633622819,68533207174,37916288497
자본,,,
지배기업의 소유주에게 귀속되는 자본,,,
자본금,4344615500,3845462600,3767750100
자본잉여금,37047434427,16634616343,13672067596
기타자본,"(5,275,403,562)","(2,026,138,854)","(1,302,103,912)"
기타포괄손익누계액,1172924876,1096578345,123152860
이익잉여금(결손금),49519208534,42729725290,34663561957
비지배지분,,,
자본총계,86808779775,62280243724,50924428601
자본과부채총계,106442402594,130813450898,88840717098
