Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,230393578986,198934734394,177775700611
매출원가,131232965770,100141739607,84283355578
매출총이익,99160613216,98792994787,93492345033
판매비와관리비,68990325351,68982575066,62216549917
영업이익(손실),30170287865,29810419721,31275795116
금융이익,3871717712,3537888211,2161734874
금융원가,140240985,544493389,87031577
기타영업외이익,3321764383,1534411243,1390240607
기타영업외비용,2424262656,4328985437,797349770
지분법손실,1005953989,201076267,61860946
법인세비용차감전순이익(손실),33793312330,29808164082,33881528304
법인세비용(수익),4018990161,6074577350,7423022241
당기순이익(손실),29774322169,23733586732,26458506063
기타포괄손익,"(743,416,073)","(2,451,025,618)","(1,254,907,378)"
후속적으로 당기손익으로 재분류되지 않는 항목,"(774,615,556)","(2,451,025,618)","(1,254,907,378)"
기타포괄손익-공정가치측정금융자산평가손익,"(980,526,020)","(3,142,340,536)","(1,608,855,612)"
당기손익으로 재분류되지 않는 항목의 법인세,205910464,691314918,353948234
후속적으로 당기손익으로 재분류되는 항목,31199483,0,0
기타포괄손익-공정가치측정금융자산평가손익,39493017,0,0
당기손익으로 재분류되는 항목의 법인세,"(8,293,534)",0,0
총포괄손익,29030906096,21282561114,25203598685
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),29774322169,23921351116,26659600069
비지배지분에 귀속되는 당기순이익(손실),0,"(187,764,384)","(201,094,006)"
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분",29030906096,21470325498,25404692691
"포괄손익, 비지배지분",0,"(187,764,384)","(201,094,006)"
주당이익,,,
기본주당이익(손실) (단위 : 원),1950,1567,1746
희석주당이익(손실) (단위 : 원),1950,1567,1746
