Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,22167881002,26241282028,38424896690
"현금및현금성자산 (주4,6)",10041002032,17832743211,26587565795
단기금융상품 (주4),0,0,5000000000
공정가치측정금융자산 (주4),642452823,165594068,0
"매출채권 (주4,7,29)",2626363289,3761291509,4873376591
단기대여금,3587283105,0,0
단기미수금 (주4),353616314,174011293,1260800
단기미수수익 (주4),119091509,0,7762456
단기선급금,3036454085,2473692710,435314500
단기선급비용 (주4),1654780711,840704475,940381078
당기법인세자산 (주4),106837134,99128362,34126070
유동재고자산 (주8),0,894116400,545109400
비유동자산,22433542698,21986306000,14048720524
"공정가치측정금융자산 (주4,10)",6549620265,6560338619,8214925710
"종속기업, 공동기업과 관계기업에 대한 투자자산 (주4,9)",2161754956,1869426921,887690403
유형자산 (주11),114878433,440218237,525545850
사용권자산 (주12),163478761,726029968,981541844
영업권 이외의 무형자산 (주13),12982406407,11151708796,2550876543
장기임차보증금 (주4),210988562,438908318,326207514
장기보증금자산 (주4),250415314,408675141,158932660
"주.임.종 복지지원금 (주4,29)",0,391000000,403000000
자산총계,44601423700,48227588028,52473617214
부채,,,
유동부채,10816921907,8867321070,9526086044
"단기매입채무 (주4,29)",1734328826,2560337903,2282806702
단기미지급금 (주4),271053736,630103428,874896883
단기선수금,0,260597117,0
단기선수수익,170078566,374244367,204721770
단기예수금 (주4),117203729,141740943,299258243
단기미지급비용 (주4),247160845,403008270,359494486
유동충당부채,0,157873885,187685272
"유동성전환사채 (주4,14)",7841598000,4796247320,5495941389
"전환권조정 (주4,14)","(1,652,557,553)","(1,944,969,750)","(1,875,648,898)"
"파생상품금융부채 (주4,15)",1987606593,1144628684,1421289888
유동 리스부채 (주4),99262800,341423199,272496410
환불충당부채,1186365,2085704,3143899
비유동부채,767694762,503917329,768532417
퇴직급여부채 (주16),114178595,108239661,64259401
비유동 리스부채 (주4),67530419,395677668,704273016
이연법인세부채,585985748,0,0
부채총계,11584616669,9371238399,10294618461
자본,,,
지배기업의 소유주에게 귀속되는 자본,33016807031,38856349629,42178998753
자본금 (주17),10445977500,10445977500,9980861300
자본잉여금,15668966250,41656151912,38127678342
기타자본구성요소 (주18),2047030651,2007762452,2007762452
기타포괄손익누계액 (주19),69372102,"(251,121,633)",4547247900
이익잉여금(결손금) (주20),4785460528,"(15,002,420,602)","(12,484,551,241)"
비지배지분,0,0,0
자본총계,33016807031,38856349629,42178998753
자본과부채총계,44601423700,48227588028,52473617214
