Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,209704070807,190072028203,184268819398
매출원가,191361683141,178540988621,172110935118
매출총이익,18342387666,11531039582,12157884280
판매비와관리비,12310836473,11969966299,11014929447
영업이익(손실),6031551193,"(438,926,717)",1142954833
관계기업투자지분,2635073665,"(855,661,825)","(910,050,799)"
금융수익,3249606049,2564045295,1908424014
금융비용,1413539825,1306893752,1070406229
기타수익,11104936565,1971902827,2039481749
기타비용,47524413,61108374,18882373
법인세비용차감전순이익(손실),21560103234,1873357454,3091521195
법인세비용,4296853694,1006890357,371036800
당기순이익(손실),17263249540,866467097,2720484395
기타포괄손익,"(570,631,157)",63192447,3938087227
후속적으로 당기손익으로 재분류되지 않는 항목,"(494,704,370)",624618849,1144623280
기타포괄손익-공정가치측정 금융자산관련 손익,873990269,"(1,204,280,775)",265200000
확정급여제도의재측정요소,"(1,368,694,639)",1828899624,879423280
후속적으로 당기손익으로 재분류될 수 있는 항목,"(75,926,787)","(561,426,402)",2793463947
관계기업의 기타포괄손익에 대한 지분,4057712,"(310,909,197)",1468023848
해외사업장외화 환산차이,"(79,984,499)","(250,517,205)",1325440099
총포괄손익,16692618383,929659544,6658571622
포괄손익의 귀속,,,
지배기업소유주지분총포괄손익,16692618383,929659544,6658571622
비지배지분총포괄손익,0,0,0
주당이익,,,
기본 및 희석 주당이익 (단위 : 원),1507,76,238
