Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),358052339749,374439995976.0,317864136385
매출원가,306383945836,322380463997.0,286048793997
매출총이익,51668393913,52059531979.0,31815342388
판매비와관리비,39685385045,36363138416.0,31910929574
영업이익(손실),11983008868,15696393563.0,"(95,587,186)"
금융수익,5451898402,8976404024.0,6512103169
금융원가,7290793768,9966080305.0,2234852567
기타수익,697119064,1583137255.0,4028570526
기타비용,2627773348,603568744.0,30839407578
법인세비용차감전순이익(손실),8213459218,15686285793.0,"(22,629,173,636)"
법인세비용(수익),1822498178,4973148439.0,"(4,274,855,948)"
당기순이익(손실),6390961040,10713137354.0,"(18,354,317,688)"
기타포괄손익,"(1,459,536,548)",2877635537.0,317521577
당기손익으로 재분류되지 않는항목,,,
순확정급여부채의 재측정요소,"(1,387,986,875)",2589854831.0,740121294
당기손익으로 재분류될 수 있는 항목,,,
해외사업장환산외환차이(세후기타포괄손익),"(71,549,673)",287780706.0,"(419,279,822)"
지분법자본변동,,,"(3,319,895)"
총포괄손익,4931424492,13590772891.0,"(18,036,796,111)"
