Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액 (주25),3125394060,5293453594,3242116197
"매출원가 (주25,29)",1238336061,2547374797,1737788474
매출총이익,1887057999,2746078797,1504327723
"판매비와관리비 (주26,29)",28972588762,26834937909,36508072127
영업손실,"(27,085,530,763)","(24,088,859,112)","(35,003,744,404)"
기타수익 (주27),4868014466,83989615,825441215
기타비용 (주27),114983128,76101864,150072120
금융수익 (주28),2623916438,2373533779,5579966665
금융비용 (주28),2552846065,5926742799,5904536855
지분법손실 (주16),"(168,960,757)","(23,208,421)",
법인세비용차감전순손실,"(22,430,389,809)","(27,657,388,802)","(34,652,945,499)"
법인세수익 (주20),,"(1,167,915,644)","(83,990,478)"
당기순손실,"(22,430,389,809)","(26,489,473,158)","(34,568,955,021)"
지배기업소유지분,"(21,105,817,985)","(25,953,112,868)","(34,568,955,021)"
비지배주주지분,"(1,324,571,824)","(536,360,290)",
기타포괄손익,961814354,50855984,"(1,240,194,527)"
당기손익으로 재분류되지 않는 항목,,,
순확정급여부채의 재측정요소 (주19),965708393,60657540,"(1,207,675,244)"
후속적으로 당기손익으로 재분류되는 항목,,,
해외사업환산손익,"(3,894,039)","(9,801,556)","(32,519,283)"
총포괄손실,"(21,468,575,455)","(26,438,617,174)","(35,809,149,548)"
지배기업소유지분,"(20,144,003,631)","(25,902,256,884)","(35,809,149,548)"
비지배주주지분,"(1,324,571,824)","(536,360,290)",
주당손익,,,
기본주당손실 (단위 : 원) (주30),(975.0),"(1,210.0)","(1,971.00)"
