Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,121019624897,47413444640,31351053153
현금및현금성자산,1930177702,1431121631,6850639048
"유동 당기손익인식금융자산, 의무적으로 측정된 공정가치",783936000,961892400,485776000
기타유동금융자산,7274749768,6458765072,8020235430
매출채권 및 기타유동채권,78741690907,30429780445,14273762279
기타유동자산,9047533567,6138840808,1028768184
당기법인세자산,72778710,12449740,5575080
유동재고자산,23168758243,1980594544,686297132
비유동자산,50509250718,37025795224,10187122532
기타비유동금융자산,1488705595,464065608,1692049823
최초인식시점 또는 그 이후에 지정된 비유동 당기손익인식금융자산,568964100,564179500,561809000
기타포괄손익-공정가치 측정 비유동금융자산,74560932,85121064,88267770
유형자산,41892218141,31714779027,6222384665
무형자산,1924293862,1849933939,109459396
사용권자산,1834398969,1289010533,1513151878
이연법인세자산,2726109119,1058705553,0
자산총계,171528875615,84439239864,41538175685
부채,,,
유동부채,108055058298,43851138091,11615852912
매입채무 및 기타유동채무,42598599325,6397526306,2283423996
기타유동금융부채,5156267063,5837763382,748821623
기타 유동부채,203063103,6295526983,3914132614
유동 차입금,39097765543,13614979550,0
초과청구공사,18877214977,6419867151,1497556010
유동 리스부채,423485583,276215822,236677143
유동충당부채,729037719,239219678,399241526
비유동차입금의 유동성 대체 부분,225000000,225000000,2536000000
상환전환우선주부채,0,4324077709,0
유동파생상품부채,545738318,0,0
당기법인세부채,198886667,220961510,0
비유동부채,20953573228,8270213214,1328719299
장기차입금,19500000000,7225000000,0
퇴직급여부채,26611130,5555430,17983450
비유동 리스부채,1426962098,1039657784,1310735849
부채총계,129008631526,52121351305,12944572211
자본,,,
지배기업의 소유주에게 귀속되는 자본,39019756001,32317888559,28593603474
자본금,13061519000,13061519000,13061519000
자본잉여금,25432508052,24352370457,24352370457
기타자본구성요소,688636771,271333328,0
기타포괄손익누계액,"(325,444,068)","(314,883,936)","(311,737,230)"
이익잉여금(결손금),162536246,"(5,052,450,290)","(8,508,548,753)"
비지배지분,3500488088,0,0
자본총계,42520244089,32317888559,28593603474
자본과부채총계,171528875615,84439239864,41538175685
