Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,40105342535.0,6267487666.0,9413831513.0
현금및현금성자산,37196803295.0,2939792019.0,5392258375.0
단기금융상품,,120000000.0,
매출채권및기타채권,711978820.0,788504256.0,821765676.0
당기손익-공정가치측정 금융자산,2180922758.0,1384305848.0,3179655204.0
기타포괄손익-공정가치측정 금융자산,,1005826379.0,
기타유동자산,15637662.0,29059164.0,20152258.0
비유동자산,172988985928.0,263980480718.0,239470801245.0
장기매출채권 및 기타비유동채권,26611500.0,36961500.0,6111500.0
유형자산,3047514724.0,2983262219.0,2874275817.0
투자부동산,166707237590.0,255673068790.0,232898170790.0
무형자산,412575880.0,414933880.0,382133880.0
당기손익-공정가치측정 금융자산,1575453547.0,4573726980.0,11581909.0
기타포괄손익-공정가치측정 금융자산,1146122436.0,298527349.0,3298527349.0
관계기업투자주식,42708479.0,,
기타비유동자산,30761772.0,,
자산총계,213094328463.0,270247968384.0,248884632758.0
부채,,,
유동부채,67011538789.0,146861516004.0,105470161494.0
미지급금및기타채무,4115030506.0,4777416359.0,2262490700.0
유동 차입금,55200000000.0,114200000000.0,78600000000.0
비유동차입금의 유동성 대체 부분,,20100000000.0,22000000000.0
기타 유동부채,4924992955.0,673316028.0,2138873791.0
당기법인세부채,2771515328.0,106568276.0,468797003.0
유동충당부채,,7004215341.0,
비유동부채,43163836885.0,27745234253.0,55894230227.0
장기미지급금및기타채무,6422164011.0,12760051544.0,14763711789.0
장기차입금,22000000000.0,,20100000000.0
이연법인세부채,14054336885.0,13642844253.0,11207966001.0
비유동충당부채,,,9822552437.0
기타 비유동 부채,687335989.0,1342338456.0,
부채총계,110175375674.0,174606750257.0,161364391721.0
자본,,,
지배기업의 소유주에게 귀속되는 자본,101763835093.0,94591696788.0,86358042935.0
자본금,48060774000.0,48060774000.0,46224127000.0
기타불입자본,711101862.0,705472740.0,716143779.0
기타포괄손익누계액,1482495295.0,790059752.0,760703528.0
이익잉여금(결손금),51509463936.0,45035390296.0,38657068628.0
비지배지분,1155117696.0,1049521339.0,1162198102.0
자본총계,102918952789.0,95641218127.0,87520241037.0
자본과부채총계,213094328463.0,270247968384.0,248884632758.0
