Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,18976202141,29789471247,45820192889
"현금및현금성자산 (주5,6,7)",6890812150,15392229647,10462837631
"단기금융상품 (주5,6,7)",1849650618,4856916355,20834099745
"매출채권 (주5,6,9)",2221088802,1805118156,2312686957
"기타유동금융자산 (주5,6,10)",424728525,329278447,65390452
기타유동자산 (주11),3098308886,2273989755,5294800544
당기법인세자산,34904990,66036000,37500940
유동재고자산 (주12),4456708170,5065902887,6812876620
비유동자산,30790709607,32160599025,46958553771
종속기업 및 관계기업투자 (주16),4841036109,4643809430,4280652035
"당기손익-공정가치 측정 금융자산 (주5,6,8)",2720024750,2602454150,2411109000
유형자산 (주13),18660256282,21041314261,36063179239
무형자산 (주15),78467173,145364002,354978572
사용권자산 (주14),523047562,717890999,1006603975
"기타비유동금융자산 (주5,6,10)",2986627452,3009766183,2842030950
기타비유동자산 (주11),900000000,0,0
순확정급여자산 (주20),81250279,0,0
자산총계,49766911748,61950070272,92778746660
부채,,,
유동부채,24441316901,18580002913,25040131261
"매입채무 (주4,5,6)",460980470,532067677,953798357
"기타유동금융부채 (주4,5,6,17)",2474986424,2404879782,2459502640
"유동 차입금 (주4,5,6,19)",8400000000,8400000000,8400000000
"유동성장기부채 (주4,5,6,19)",5516664000,600000000,600000000
"유동 리스부채 (주6,14)",185977973,266762570,388472503
기타 유동부채 (주18),7402708034,6374092884,12236157761
유동충당부채,0,2200000,2200000
비유동부채,2519124497,9021155604,9717761227
"장기차입금 (주4,5,6,19)",2099988000,7850000000,8450000000
"비유동 리스부채 (주6,14)",187119666,268859394,369339025
"기타비유동금융부채 (주4,5,6,17)",0,550000000,0
순확정급여부채,25529950,303993328,879646225
당기법인세부채,105409635,0,0
비유동충당부채,60525977,18775977,18775977
기타 비유동 부채,40551269,29526905,0
부채총계,26960441398,27601158517,34757892488
자본,,,
지배기업의 소유주에게 귀속되는 자본,18185486753,29947836399,53491687734
자본금 (주22),29167045500,28591835500,28323105500
주식발행초과금 (주22),74980440435,73958132839,73472481360
"자본잉여금 (주23,24)",766026063,1630794050,1771197510
이익잉여금(결손금) (주25),"(86,728,025,245)","(74,232,925,990)","(50,075,096,636)"
비지배지분,4620983597,4401075356,4529166438
자본총계,22806470350,34348911755,58020854172
자본과부채총계,49766911748,61950070272,92778746660
