Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,86351394044.0,74429394553,51155337034
매출원가,71973126963.0,85535866768,52753991471
매출총이익,14378267081.0,"(11,106,472,215)","(1,598,654,437)"
판매비와관리비,3514239845.0,3445609872,1958305286
영업이익(손실),10864027236.0,"(14,552,082,087)","(3,556,959,723)"
금융수익,584756690.0,2500012283,321047158
금융원가,7060361862.0,1761248185,537310877
기타수익,72143418.0,16776704,292194114
기타비용,628832553.0,73474855,1660009241
법인세비용차감전순이익(손실),3831732929.0,"(13,870,016,140)","(5,141,038,569)"
법인세비용(수익),151864979.0,,
당기순이익(손실),3679867950.0,"(13,870,016,140)","(5,141,038,569)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),3679867950.0,"(13,870,016,140)","(5,141,038,569)"
비지배지분에 귀속되는 당기순이익(손실),,,
주당이익,,,
기본주당이익(손실) (단위 : 원),199.0,(773),(74)
희석주당이익(손실) (단위 : 원),199.0,(859),(76)
