Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
영업수익,61697133222,80422380010,75142445345.0
영업비용,56557691438,58778973707,50949400359.0
영업이익(손실),5139441784,21643406303,24193044986.0
기타수익,8741897702,3795569309,38298566436.0
기타비용,26032101667,8466360610,4599533743.0
금융수익,1806785679,576857527,255428340.0
금융비용,4790921895,2487846418,1959516489.0
법인세비용차감전순이익(손실),"(15,134,898,397)",15061626111,56187989530.0
법인세비용(수익),"(1,120,639,046)",1424586701,1669187833.0
당기순이익(손실),"(14,014,259,351)",13637039410,54518801697.0
기타포괄손익,"(1,110,278,587)",406661742,751695408.0
당기손익으로 재분류되지 않는항목,"(727,955,415)",457983656,269779933.0
순확정급여부채의 재측정요소,"(434,600,779)",21389982,150367855.0
지분법이익잉여금의 변동,"(293,354,636)",436593674,119412078.0
당기손익으로 재분류될 수 있는 항목,"(382,323,172)","(51,321,914)",481915475.0
지분법자본변동,"(76,237,147)",14676699,174030986.0
해외사업장환산외환차이,"(306,086,025)","(65,998,613)",307884489.0
당기총포괄손익,"(15,124,537,938)",14043701152,55270497105.0
당기순이익(손실)의 귀속,,,
지배기업소유주주지분,"(13,827,125,956)",14880927286,52182097670.0
비지배지분,"(187,133,395)","(1,243,887,876)",2336704027.0
당기총포괄손익의 귀속,,,
지배기업소유주지분,"(14,758,426,371)",15320374598,52795476329.0
비지배지분,"(366,111,567)","(1,276,673,446)",2475020776.0
주당손익,,,
기본주당이익(손실) (단위 : 원),"(1,477)",1609,5877.0
희석주당이익(손실) (단위 : 원),"(1,477)",1597,5860.0
