Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,123885337165,125122467998,137197032795
현금및현금성자산,56690503059,42368884756,38401564565
단기금융상품,2731827970,8700454543,3209930926
매출채권 및 기타유동채권,23464191132,23178931125,38190998059
기타유동금융자산,6105327967,2222724826,11445668378
유동재고자산,28697395012,43467101310,42845204366
당기법인세자산,436417725,1266511879,389303261
기타유동자산,5759674300,3917859559,2714363240
매각예정비유동자산,,,30553025366
비유동자산,22570572510,12477571668,14927282984
기타포괄손익-공정가치측정 금융자산,244281019,94016989,79687600
관계기업투자,7567775152,483896776,425693928
기타비유동금융자산,1204664390,407441287,304677872
유형자산,8698476055,7998493804,11110453648
사용권자산,1607563396,2092193716,2396683373
무형자산,3209627337,1383248093,572854208
기타비유동자산,38185161,18281003,37232355
자산총계,146455909675,137600039666,182677341145
부채,,,
유동부채,47327960273,42423379807,107290052067
매입채무,30964840857,20799565536,53439889854
유동 차입금,8659508891,12680763050,31577389502
기타유동금융부채,5504148524,6752875508,3877514170
당기법인세부채,1364249387,1293948709,1283681031
충당부채(유동),,,2630247268
기타 유동부채,835212614,896227004,14481330242
비유동부채,1323998083,1499892297,1603975001
기타비유동금융부채,958445937,1139964233,233741325
충당부채(비유동),365552146,359928064,345920897
기타 비유동 부채,,,1024312779
부채총계,48651958356,43923272104,108894027068
자본,,,
지배기업의 소유주에게 귀속되는 자본,97803951319,93676767562,73716017528
자본금,24051534500,24051534500,24051534500
주식발행초과금,111473692999,111473692999,111473692999
이익잉여금(결손금),"(26,515,153,695)","(30,520,440,337)","(47,157,602,864)"
기타포괄손익누계액,"(422,738,808)","(544,635,923)","(3,868,223,430)"
기타자본항목,"(10,783,383,677)","(10,783,383,677)","(10,783,383,677)"
비지배지분,,,67296549
자본총계,97803951319,93676767562,73783314077
자본과부채총계,146455909675,137600039666,182677341145
