Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
"수익(매출액) (주5,37)",119970715686,104429014786,81175925442
운송매출,115217157898,100461286806,78072504493
기타수익(매출액),4753557788,3967727980,3103420949
"매출원가 (주32,37)",110534662948,105397648459,93568795062
운송매출원가,108580532879,103408846211,91751912702
기타수익(매출액)에 대한 매출원가,1954130069,1988802248,1816882360
매출총이익,9436052738,"(968,633,673)","(12,392,869,620)"
"판매비와관리비 (주30,32)",9723933863,10248338400,9630524426
영업이익(손실),"(287,881,125)","(11,216,972,073)","(22,023,394,046)"
기타이익 (주31),2335773279,2552545343,1875981982
기타손실 (주31),497902023,5055142974,9263059190
금융수익 (주33),266946142,156727395,56673419
금융원가 (주33),4172352701,2201982565,1163998593
법인세비용차감전순이익(손실),"(2,355,416,428)","(15,764,824,874)","(30,517,796,428)"
법인세비용(수익) (주23),738034251,"(2,970,351,832)","(6,574,169,536)"
계속영업이익(손실),"(3,093,450,679)","(12,794,473,042)","(23,943,626,892)"
중단영업이익(손실),,,
당기순이익(손실),"(3,093,450,679)","(12,794,473,042)","(23,943,626,892)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(3,085,212,376)","(12,780,567,056)","(23,925,693,645)"
비지배지분에 귀속되는 당기순이익(손실) (주13),"(8,238,303)","(13,905,986)","(17,933,247)"
주당이익 (주29),,,
기본(희석)주당이익(손실) (단위 : 원),"(1,183)","(4,899)","(9,142)"
기본(희석)주당이익(손실)-계속영업 (단위 : 원),"(1,183)","(4,899)","(9,142)"
