Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,40256605567,69142513255,74301458622
현금및현금성자산,30313226057,39803562445,30265593132
매출채권및기타채권,264168080,59422170,29707857
기타단기금융자산,8113441912,28492971727,43311722187
기타유동자산,1565769518,786556913,694435446
비유동자산,32448167251,35320041257,39382776481
유형자산,28577784837,31661181257,32983462474
무형자산,1051826966,1493467389,1601987957
사용권자산,128925099,81351530,79084056
기타장기금융자산,1271326852,794829397,2856679876
기타비유동자산,1418303497,1289211684,1861562118
자산총계,72704772818,104462554512,113684235103
부채,,,
유동부채,7886657081,11804081848,37892773810
기타단기금융부채,2685090063,3158420453,2779982526
유동성장기차입금,5000000000,7050000000,7050000000
유동 리스부채,38183829,11559088,64659146
기타 유동부채,163383189,115866429,117190830
전환사채,,1023085238,15999549976
파생상품부채,,445150640,11881391332
비유동부채,1622412488,1791741828,3758086126
기타장기금융부채,,1500000,
장기차입금,,,2050000000
순확정급여부채,1582413562,1743467494,1693830298
리스부채,39998926,46774334,14255828
부채총계,9509069569,13595823676,41650859936
자본,,,
지배기업의 소유주에게 귀속되는 자본,60440864658,87749735291,68376354512
자본금,18405163000,18405163000,8416270500
보통주자본금,18381427500,18381427500,7739742000
우선주자본금,23735500,23735500,676528500
주식발행초과금,193186253644,192839781949,150816386694
기타자본항목,13965929569,13876910102,13089218087
이익잉여금(결손금),"(165,116,481,555)","(137,372,119,760)","(103,945,520,769)"
비지배지분,2754838591,3116995545,3657020655
자본총계,63195703249,90866730836,72033375167
부채및자본총계,72704772818,104462554512,113684235103
