Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),4838846695980.0,4174537934857.0,3001142196348
매출원가,4200051651390.0,3709014525291.0,2714481015510
매출총이익,638795044590.0,465523409566.0,286661180838
판매비와관리비,252609291717.0,267607999573.0,176120257464
영업이익(손실),386185752873.0,197915409993.0,110540923374
관계기업투자손익,18158764879.0,12538367823.0,11948774581
금융수익,23892630693.0,14555059736.0,10676134167
기타이익,73594912656.0,88646228734.0,59634655650
금융원가,25774663928.0,31661805641.0,11159372444
기타손실,47241176869.0,66294291571.0,26163609114
법인세비용차감전순이익(손실),428816220304.0,215698969074.0,155477506214
법인세비용(수익),79550096076.0,49786363031.0,59264961516
당기순이익(손실),349266124228.0,165912606043.0,96212544698
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),335507812655.0,154729412456.0,96450532586
비지배지분에 귀속되는 당기순이익(손실),13758311573.0,11183193587.0,"(237,987,888)"
주당이익,,,
기본 및 희석 주당이익 (단위 : 원),7285.0,3360.0,2094
