Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
Ⅰ.매출액,6589217470,6707876186,693267504
Ⅱ.매출원가,8452133056,7192680703,2824467058
Ⅲ.매출총이익,"(1,862,915,586)","(484,804,517)","(2,131,199,554)"
Ⅳ.판매비와관리비,37504334951,33790378562,24760542260
Ⅴ.영업이익(손실),"(39,367,250,537)","(34,275,183,079)","(26,891,741,814)"
Ⅵ.기타이익,308895390,279978468,194100222
Ⅶ.기타비용,367736310,1375553882,156031240
Ⅷ.금융수익,3164035460,9497818230,1434054231
Ⅸ.금융비용,17351990744,4922714952,4568303649
Ⅹ.지분법이익(손실),"(8,701,012,486)","(501,921,283)",0
XI.법인세비용차감전순이익(손실),"(62,315,059,227)","(31,297,576,498)","(29,987,922,250)"
XⅡ.법인세비용(수익),0,,
XⅢ.당분기순이익(손실),"(62,315,059,227)","(31,297,576,498)","(29,987,922,250)"
XIV.당분기순이익(손실)의 귀속,,,
(1)지배기업의 소유주에게 귀속되는 당기순이익(손실),"(61,935,544,551)","(30,711,210,723)","(29,749,755,947)"
(2)비지배지분에 귀속되는 당기순이익(손실),"(379,514,676)","(586,365,775)","(238,166,303)"
XV.기타포괄손익,"(4,934,563,067)","(5,084,980,070)","(682,720,817)"
(1)후속적으로 당기손익으로 재분류되는 기타포괄손익,,,
1.해외사업환산손익,"(2,693,451,561)","(4,585,072,970)","(532,720,817)"
(2)후속적으로 당기손익으로 재분류되지 않는 기타포괄손익,,,
1.기타포괄손익-공정가치측정금융자산평가손익,"(2,241,111,506)","(499,907,100)","(150,000,000)"
XVI.총포괄손익,"(67,249,622,294)","(36,382,556,568)","(30,670,643,067)"
XVII.포괄손익의 귀속,,,
(1)지배기업의 소유주지분,"(66,774,100,715)","(35,853,529,401)","(30,460,197,161)"
(2)비지배지분,"(475,521,579)","(529,027,167)","(210,445,906)"
XVIII.주당이익,,,
(1)기본주당이익(손실) (단위 : 원),"(2,038.00)","(1,025.00)","(2,615.00)"
(2)희석주당이익(손실) (단위 : 원),"(2,038.00)","(1,025.00)","(2,615.00)"
