Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,894364683.0,853496751,1239411876.0
현금및현금성자산,538288578.0,462679884,235653986.0
단기금융상품,17877012.0,86590213,737860531.0
매출채권,151872882.0,126056572,115260135.0
미수금,18043734.0,11284982,6375014.0
미수수익,903978.0,530558,194833.0
선급금,12913649.0,43217033,32127117.0
선급비용,2243895.0,1796932,712359.0
유동성보증금,675021.0,879349,1513061.0
유동성파생금융상품자산,58447.0,7674941,10972484.0
재고자산,151203252.0,112562982,92304545.0
당기법인세자산,243523.0,0,6437811.0
기타유동자산,40712.0,223305,0.0
비유동자산,3189450400.0,2643838614,1945112231.0
장기금융상품,2000.0,2000,17802000.0
장기투자증권,5249978.0,0,0.0
장기미수금,0.0,165000,330000.0
유형자산,3073028641.0,2560578388,1886036399.0
사용권자산,16255380.0,16211616,15945490.0
무형자산,11471836.0,11930502,16517365.0
장기보증금,2261757.0,1906647,1444536.0
비유동성파생금융상품자산,6969022.0,8504805,0.0
확정급여자산,868023.0,1984222,0.0
비유동이연법인세자산,73343763.0,42555434,7036441.0
자산총계,4083815083.0,3497335365,3184524107.0
부채,,,
유동부채,717942082.0,452456607,500951546.0
단기차입금,105982442.0,24335722,0.0
매입채무,19177931.0,20097303,15309413.0
미지급금,111897460.0,162860017,88376333.0
미지급비용,92761064.0,89474907,75229826.0
선수금,1198250.0,1206518,340664.0
예수금,628109.0,388265,1067295.0
유동성리스부채,946352.0,807824,373501.0
유동성장기부채,369530720.0,137909251,302400311.0
당기법인세부채,12610596.0,10401387,8674607.0
유동성파생금융상품부채,76911.0,0,4027097.0
기타유동부채,1257174.0,2770823,5152499.0
유동충당부채,1875073.0,2204590,0.0
비유동부채,954212235.0,870205492,467371060.0
장기차입금,940239726.0,868078762,465551342.0
리스부채,914287.0,542673,220758.0
비유동성충당부채,2165239.0,80059,0.0
장기미지급금,5171.0,1306615,1288268.0
기타비유동성부채,332219.0,197383,310692.0
이연법인세부채,10555593.0,0,0.0
부채총계,1672154317.0,1322662099,968322606.0
자본,,,
지배기업의 소유주에게 귀속되는 자본,2411660766.0,2174673266,2216201501.0
자본금,71297592.0,71297592,71297592.0
기타불입자본,1890342572.0,1889565097,1889064182.0
이익잉여금,297008664.0,216864048,246999863.0
기타자본구성요소,153011938.0,"(3,053,471)",8839864.0
비지배지분,0.0,0,0.0
자본총계,2411660766.0,2174673266,2216201501.0
부채와자본총계,4083815083.0,3497335365,3184524107.0
