Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),897027724,3653063417,13236859527
매출원가,2483108142,2485589975,4571050745
매출총이익,"(1,586,080,418)",1167473442,8665808782
판매비와관리비,7898414282,7772293830,6399641492
영업이익(손실),"(9,484,494,700)","(6,604,820,388)",2266167290
금융수익,1075592578,538142478,1059802854
금융원가,173802093,574286228,116244839
기타이익,1029449280,59555191,21859185
기타손실,22100470,33419667,66729278
관계기업투자손익,"(337,244,823)","(444,925,189)",0
법인세비용차감전순이익(손실),"(7,912,600,228)","(7,059,753,803)",3164855212
법인세비용(수익),146410857,1936420131,"(386,586,464)"
당기순이익(손실),"(8,059,011,085)","(8,996,173,934)",3551441676
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(7,915,456,294)","(8,996,173,934)",3551441676
비지배지분에 귀속되는 당기순이익(손실),"(143,554,791)",0,0
기타포괄손익,"(205,700,123)","(29,064,420)","(47,972,979)"
후속적으로 당기손익으로 재분류되지 않는 항목,"(205,700,123)","(29,064,420)","(47,972,979)"
순확정급여부채 재측정요소,"(204,913,078)","(29,851,465)","(61,932,838)"
지분법자본변동,"(787,045)",787045,0
이연법인세자산의 감소(증가),0,0,"(13,959,859)"
총포괄손익,"(8,264,711,208)","(9,025,238,354)",3503468697
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분","(8,121,156,417)","(9,025,238,354)",3503468697
"포괄손익, 비지배지분","(143,554,791)",0,0
주당이익,,,
기본주당이익(손실) (단위 : 원),"(1,139)","(1,303)",568
희석주당이익(손실) (단위 : 원),"(1,139)","(1,303)",554
