Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
Ⅰ.수익(매출액),61797981915,70189076829,95693333644
Ⅱ.매출원가,59664403416,60401743331,71260899106
Ⅲ.매출총이익,2133578499,9787333498,24432434538
Ⅳ.판매비와관리비,16739847067,18349468199,16854938217
Ⅴ.영업이익(손실),"(14,606,268,568)","(8,562,134,701)",7577496321
Ⅵ.금융수익,4250340106,1467111687,857067811
Ⅶ.금융비용,7703335500,4062700465,2210191824
Ⅷ.기타이익,4014163303,3050542385,1563881455
Ⅸ.기타손실,6230462954,2258537477,2318475491
Ⅹ.법인세비용차감전순이익(손실),"(20,275,563,613)","(10,365,718,571)",5469778272
XI.법인세비용(수익),82724950,906119914,1224497060
XⅡ.당기순이익(손실),"(20,358,288,563)","(11,271,838,485)",4245281212
XⅢ.당기순이익(손실)의 귀속,,,
(1)지배기업의 소유주에게 귀속되는 당기순이익(손실),"(7,767,848,029)","(2,405,171,985)",4785199273
(2)비지배지분에 귀속되는 당기순이익(손실),"(12,590,440,534)","(8,866,666,500)","(539,918,061)"
XIV.기타포괄손익,2738126998,590459582,271937393
후속적으로 당기손익으로 재분류되는 항목,5938885,"(31,245,607)",34032765
해외사업장환산손익,5938885,"(31,245,607)",34032765
지배기업소유주지분,5147034,"(27,079,526)",29495063
비지배주주지분,791851,"(4,166,081)",4537702
후속적으로 당기손익으로 재분류되지 않는 항목,2732188113,621705189,237904628
재평가잉여금,2744053113,621705189,271233514
지배기업소유주지분,2715173600,621705189,271233514
비지배주주지분,28879513,,
기타포괄손익-공정가치금융자산평가손익,"(11,865,000)",,"(33,328,886)"
지배기업소유주지분,"(10,283,000)",,"(33,328,886)"
비지배주주지분,"(1,582,000)",,
XVII.총포괄손익,"(17,620,161,565)","(10,681,378,903)",4517218605
XVIII.포괄손익의 귀속,,,
"(1)포괄손익, 지배기업의 소유주에게 귀속되는 지분","(5,057,810,395)","(1,810,546,322)",5062006338
"(2)포괄손익, 비지배지분","(12,562,351,170)","(8,870,832,581)","(544,787,733)"
XIX.주당이익,,,
(1)기본주당이익(손실) (단위 : 원),(768),(283),622
(2)희석주당이익(손실) (단위 : 원),(768),(283),576
