Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
영업수익,131543843488,148934864259,129012878353
영업비용,106279350527,108346718472,89926775718
영업이익,25264492961,40588145787,39086102635
기타수익,22404270,14030979,213342629
기타비용,213913348,113696325,1157713059
금융수익,3129960447,1184053176,2920051816
금융원가,835802711,1277329659,519981111
지분법이익,1905451497,1730729225,32024776
지분법손실,6142040138,4930483712,0
법인세비용차감전순이익,23130552978,37195449471,40573827686
법인세비용,4512643904,7928458358,8752216442
당기순이익(손실),18617909074,29266991113,31821611244
지배기업소유주지분,18913826487,29365975367,32068171008
비지배지분,"(295,917,413)","(98,984,254)","(246,559,764)"
기타포괄손익,"(1,680,970)",69135892,54632815
후속적으로 당기손익으로 재분류되는 항목,,,
해외사업환산손익,"(43,143,788)",16868148,39800006
지분법자본변동,45697389,52267744,0
후속적으로 당기손익으로 재분류되지 않는 항목,,,
해외사업환산손익,0,0,14832809
지분법자본변동,"(4,234,571)",0,0
총포괄이익,18616228104,29336127005,31876244059
지배기업의 소유주에 귀속될 총포괄이익,18914725757,29430531557,32107971014
비지배지분,"(298,497,653)","(94,404,552)","(231,726,955)"
주당이익,,,
기본주당이익 (단위 : 원),1740,2656,2902
희석주당이익 (단위 : 원),1737,2645,2889
