Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,393785730793,440476416653,416334206457
매출원가,330948498463,364088668875,348569510898
매출총이익,62837232330,76387747778,67764695559
판매비와관리비,46867354483,50908817068,44228259477
영업이익(손실),15969877847,25478930710,23536436082
기타이익,8341924531,20147611441,8915366245
기타손실,7030735732,20055971593,6609110247
금융수익,145433143,90799939,691315133
금융원가,3667795121,3343813574,2140904478
Ⅹ.관계지업투자손익,"(1,139,247,991)","(401,042,329)",1151732501
법인세비용차감전순이익(손실),12619456677,21916514594,25544835236
법인세비용(수익),1624218217,2233903560,2626649674
당기순이익(손실),10995238460,19682611034,22918185562
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),10995238460,19682611034,22918185562
비지배지분에 귀속되는 당기순이익(손실),0,0,0
기타포괄손익,"(1,150,696,756)","(1,367,373,794)",15012111415
당기손익으로 재분류되지 않는 항목(세전기타포괄손익),"(624,688,776)",361499471,6850005557
지분법이익잉여금,"(26,404,411)",82140350,"(3,898,027)"
순확정급여부채의 재측정손익(세전기타포괄손익),"(598,284,365)",38642467,272092234
자산재평가손익(세전기타포괄손익),0,240716654,6581811350
당기손익으로 재분류될 수 있는 항목(세전기타포괄손익),"(526,007,980)","(1,728,873,265)",8162105858
해외사업장환산외환차이(세전기타포괄이익),"(526,007,980)","(1,728,873,265)",8162105858
총포괄손익,9844541704,18315237240,37930296977
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분",9844541704,18315237240,37930296977
"포괄손익, 비지배지분",0,0,0
주당이익,,,
기본주당이익(손실) (단위 : 원),496,901,1092
희석주당이익(손실) (단위 : 원),496,901,1092
