Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
"매출액 (주8,39)",6804839370129,7185759184335,8091511297961
"매출원가 (주33,39)","(3,177,921,081,645)","(3,168,512,092,765)","(3,039,883,555,040)"
매출총이익,3626918288484,4017247091570,5051627742921
"판매비와관리비 (주31,33,35)","(3,139,937,063,742)","(3,306,124,157,201)","(3,761,997,319,316)"
영업이익 (주8),486981224742,711122934369,1289630423605
"금융수익 (주34,35)",48968915334,21588027756,9572005157
"금융원가 (주34,35)","(39,052,274,245)","(27,261,631,668)","(22,886,303,361)"
"기타영업외수익 (주32,35)",46582397077,58855764285,54382716863
"기타영업외비용 (주32,35)","(274,827,614,677)","(353,493,663,488)","(148,406,751,184)"
지분법손익 (주15),7730730152,6957929498,5072767505
법인세비용차감전순이익,276383378383,417769360752,1187364858585
법인세비용 (주36),"(112,859,158,403)","(159,429,313,871)","(326,237,006,705)"
당기순이익(손실),163524219980,258340046881,861127851880
당기순이익의 귀속,,,
지배기업소유주지분 (주37),142755479356,236572425808,844523495741
비지배지분 (주7),20768740624,21767621073,16604356139
지배기업의 소유주지분 귀속 주당이익,,,
기본 보통주당이익 (단위 : 원) (주37),8513,14112,50395
희석 보통주당이익 (단위 : 원) (주37),8513,14112,50395
기본 우선주당이익 (단위 : 원) (주37),8563,14162,50445
희석 우선주당이익 (단위 : 원) (주37),8563,14162,50445
