Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,22537209973,29436637325,31354820553
현금및현금성자산,4807853884,4793027821,11716295483
단기금융상품,2500000000,5000000000,7500000000
매출채권및기타채권,4906614457,6493106430,2461966198
재고자산,9146662094,7977847905,5707866385
기타유동금융자산,70265101,91341395,61981996
파생상품자산,0,0,1759958134
기타유동자산,1077298717,5057653404,2132498067
당기법인세자산,28515720,23660370,14254290
비유동자산,11541439024,14125681767,8570171188
장기금융상품,1426786690,3000000,3000000
기타포괄손익-공정가치측정금융자산,73935397,73935397,73935397
상각후원가측정금융자산,14479270,13217887,12066391
관계기업투자,1072225290,3176490288,485299674
유형자산,7118429487,7569256414,6768048188
사용권자산,839572192,1185687816,283707762
무형자산,40656301,786060034,541832834
기타비유동금융자산,779004529,770619349,402280942
이연법인세자산,176349868,547414582,0
자산총계,34078648997,43562319092,39924991741
부채,,,
유동부채,12115241058,15534947933,22130842802
매입채무 및 기타채무,1722945257,1483308194,1726015546
유동성차입금및사채,7598626130,10769913888,10762525010
기타유동금융부채,1058709605,1390734480,801171255
기타 유동부채,1171158028,1183330412,228062296
충당부채,0,0,8480000000
리스부채,487985318,504314045,133068695
파생상품부채,0,188685101,0
미지급법인세,75816720,14661813,0
비유동부채,1668737786,2369118423,9905825906
장기차입금및사채,0,1125480417,6566385428
순확정급여부채,1331206324,627635356,1843738472
리스부채,337531462,616002650,140825186
파생상품부채,0,0,1354876820
부채총계,13783978844,17904066356,32036668708
자본,,,
지배기업소유주지분,20294670153,25658252736,7888323033
자본금,7652119400,7652119400,6935944400
기타불입자본,18922729086,18922729086,9294043538
기타자본구성요소,"(826,447,168)","(522,612,576)",2102652399
이익잉여금(결손금),"(5,453,731,165)","(393,983,174)","(10,444,317,304)"
비지배지분,0,0,0
자본총계,20294670153,25658252736,7888323033
자본과부채총계,34078648997,43562319092,39924991741
