Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
"영업수익 (주22,31)",20866395462,12256032673,21284968279
매출총이익,20866395462,12256032673,21284968279
"영업비용 (주23,24)",19701291607,15957198897,21091666009
영업이익(손실),1165103855,"(3,701,166,224)",193302270
기타수익 (주26),31544295,269710316,225607092
기타비용 (주26),470315839,5706232214,634115568
금융수익 (주25),127232544,194619420,11101363
금융비용 (주25),627666793,807622859,773148243
법인세비용차감전순이익(손실),225898062,"(9,750,691,561)","(977,253,086)"
법인세비용(수익) (주19),0,"(12,828,940)",341148129
당기순이익(손실),225898062,"(9,737,862,621)","(1,318,401,215)"
기타포괄손익,"(90,042,111)","(53,029,704)",26889041
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(21,514,418)",48553549,83828208
순확정급여제도의 재측정요소 (주18),"(21,514,418)",48553549,83828208
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),"(68,527,693)","(101,583,253)","(56,939,167)"
해외사업환산손익 (주20),"(68,527,693)","(101,583,253)","(56,939,167)"
총포괄손익,135855951,"(9,790,892,325)","(1,291,512,174)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),225898062,"(9,790,892,325)","(1,318,401,215)"
비지배지분에 귀속되는 당기순이익(손실),0,0,0
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분",135855951,"(9,790,892,325)","(1,291,512,174)"
"포괄손익, 비지배지분",0,0,0
주당이익,,,
기본주당이익(손실) (단위 : 원) (주27),40.0,"(2,654)",(369)
희석주당이익(손실) (단위 : 원) (주27),40.0,"(2,654)",(369)
