Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,44886674889,53582322397,57500385664
매출원가,31747263842,38393581862,41098059832
매출총이익,13139411047,15188740535,16402325832
판매비와관리비,16353665070,15583794363,13956188547
영업이익(손실),"(3,214,254,023)","(395,053,828)",2446137285
기타수익,423627031,1005111292,505578442
기타비용,287280463,537862619,105571063
지분법손익,439040112,256019580,652876219
금융수익,1405847583,746892381,2829875800
금융비용,391169009,887931038,996421154
법인세비용차감전순이익(손실),"(1,624,188,769)",187175768,5332475529
법인세비용(수익),"(294,316,896)",72429950,1156167910
당기순이익(손실),"(1,329,871,873)",114745818,4176307619
기타포괄손익,188492002,94227102,"(195,031,317)"
후속적으로 당기손익으로 재분류될 수없는항목:,,,
기타포괄손익-공정가치측정금융자산 평가손익,188492002,94227102,"(195,031,317)"
지분법자본변동,,,
당기총포괄이익(손실),"(1,141,379,871)",208972920,3981276302
주당손익,,,
기본 및 희석 주당이익(손실) (단위 : 원),(134),12,416
