Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,20513023516,28300908264,44798062667
현금및현금성자산,3203739321,4450924067,3931129944
단기금융상품,0,10069920,
매출채권,5211592473,5999672150,6999494255
계약자산,1342301946,352746588,232836194
기타수취채권,316217853,208998267,197997397
재고자산,7787987351,13663817042,27472028754
기타유동자산,2502636390,3614680230,5964576123
당기법인세자산,148548182,0,0
비유동자산,11208777045,12344022268,15721755915
당기손익-공정가치측정금융자산,134814360,131434148,137228634
기타수취채권,853348740,831609640,784470000
유형자산,912337490,1067335101,7455662854
무형자산,150000250,254755986,66476194
사용권자산,1569035090,2387137283,3839748017
투자부동산,4869707535,5400075437,
기타비유동자산,0,,140000000
이연법인세자산,2719533580,2271674673,3298170216
자산총계,31721800561,40644930532,60519818582
부채,,,
유동부채,39070746126,36735791076,37996809729
매입채무,15945909542,16184862375,19225184878
계약부채,1820760375,3254239635,3748693450
기타지급채무,8490813440,6840070533,6881007607
단기차입금,9927965652,3500000000,3500000000
유동성장기부채,0,4000000000,0
리스부채,1113691765,1109819438,1145261183
충당부채,1771605352,1667097075,3293267068
당기법인세부채,0,179702020,203395543
비유동부채,3264556822,4906445385,8535838380
장기차입금,0,0,4000000000
기타지급채무,2426652718,2627689015,2880930916
리스부채,547412234,1330010342,373027370
순확정급여부채,290491870,948746028,1281880094
부채총계,42335302948,41642236461,46532648109
자본,,,
지배기업의 소유주에게 귀속되는 자본,"(542,741,566)",8497684860,22744584541
자본금,111887914500,111887914500,111887914500
기타포괄손익누계액,1209138508,1461650808,2292391230
기타자본구성요소,"(34,220,906,912)","(34,220,906,912)","(34,220,906,912)"
이익잉여금(결손금),"(79,418,887,662)","(70,630,973,536)","(57,214,814,277)"
비지배지분,"(10,070,760,821)","(9,494,990,789)","(8,757,414,068)"
자본총계,"(10,613,502,387)","(997,305,929)",13987170473
자본과부채총계,31721800561,40644930532,60519818582
