Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,393838939512,325603553581,328956109305
현금및현금성자산,12191038433,43828081302,87838372072
단기금융상품,49007674022,7254109642,2698915051
매출채권,22489386090,21277224709,22250991838
금융선급금,303267221309,236076644522,200053820469
기타유동채권,1418413437,14339990743,13179707095
기타유동자산,5429759430,2750430572,2842915755
유동재고자산,18613991,23952401,90801995
당기법인세자산,16832800,53119690,585030
비유동자산,135556149318,148585295131,162264750802
장기금융상품,200000000,,200000000
기타비유동채권,12598768295,12555272160,17860637551
장기금융선급금,21068273952,16056085524,15678762972
당기손익공정가치측정금융자산,12744029363,12015931641,10463092246
기타포괄손익공정가치 측정 금융자산,529100000,529100000,4880000
관계기업에 대한 투자자산,72500,50000,
투자부동산,,14113356330,14615102439
유형자산,31818880898,37520902492,39334750476
사용권자산,7212503229,5959154717,7764305707
무형자산,27155139799,29092291127,34312363802
순확정급여자산,678776066,120431546,152200681
기타비유동자산,60000016,,
이연법인세자산,21490605200,20622719594,21878654928
자산총계,529395088830,474188848712,491220860107
부채,,,
유동부채,172414382826,122236498493,185947678932
매입채무,478701648,592673872,1328135923
금융예수금,36410580792,54030436745,57885428875
기타유동채무,26561067787,25217958206,23367486238
리스부채,2089051441,2054364804,2572568720
단기차입금,47009177564,16419000000,14800000000
유동성장기차입금,30000000000,,50000000000
계약부채,7716738067,11619609283,13822772508
기타 유동부채,7767931927,5002636481,15662716383
당기법인세부채,14381133600,7299819102,6508570285
비유동부채,7255934530,35549937064,8500177821
기타비유동채무,,,904680000
리스부채,4186615099,2723996248,4445992339
장기차입금,,30000000000,
순확정급여부채,1957051733,1819189604,2506590528
기타 비유동 부채,1112267698,1006751212,642914954
부채총계,179670317356,157786435557,194447856753
자본,,,
지배기업의 소유주에게 귀속되는 자본,343381962868,307714990076,286689287693
자본금,19412784000,19412784000,19412784000
자본잉여금,133342887935,133342887935,133342887935
기타자본,"(16,163,245,212)","(16,412,320,212)","(16,599,126,462)"
이익잉여금(결손금),206789536145,171371638353,150532742220
비지배지분,6342808606,8687423079,10083715661
자본총계,349724771474,316402413155,296773003354
부채와자본총계,529395088830,474188848712,491220860107
