Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,132210437745.0,142312837459.0,115456809385
"현금및현금성자산 (주6,37)",9837949065.0,9929254437.0,6305884450
단기금융상품 (주6),70700000000.0,61978767124.0,61825950687
"유동 당기손익-공정가치 측정 금융자산 (주12,36)",0.0,10786290236.0,2191943915
"매출채권 및 기타유동채권 (주7,36)",21288655301.0,20915717486.0,19533127544
"기타유동금융자산 (주8,36)",628833333.0,745050000.0,950045455
유동재고자산 (주9),5086701267.0,2879124206.0,3473791121
생물자산 (주10),20386110627.0,26243891047.0,18837414397
당기법인세자산,3071182.0,4179711.0,52818633
유동파생상품자산 (주20),0.0,4776743393.0,0
"기타유동자산 (주11,36)",4279116970.0,4053819819.0,2285833183
비유동자산,159016433338.0,144863992870.0,149694084280
장기금융상품 (주5),9479379937.0,5200580000.0,4800000
"최초인식시점 또는 그 이후에 지정된 비유동 당기손익인식금융자산 (주12,36)",356992501.0,186089699.0,14050370898
기타포괄손익-공정가치 측정 비유동금융자산 (주12),956859542.0,1324793048.0,997887700
비유동파생상품자산,0.0,0.0,2092555540
"지분법적용 투자지분 (주13,36)",78737416233.0,68481308914.0,65187342089
기타비유동금융자산 (주8),34342929277.0,34399016333.0,29369214984
"이연법인세자산 (주8,34)",452474384.0,0.0,0
유형자산 (주14),33107937363.0,34286125965.0,36561544526
무형자산 (주16),679182664.0,711657230.0,596621726
사용권자산 (주15),903261437.0,274421681.0,833746817
기타비유동자산,0.0,0.0,0
자산총계,291226871083.0,287176830329.0,265150893665
부채,,,
유동부채,48321207985.0,75966872415.0,49778348041
"매입채무 및 기타유동채무 (주17,36)",26303880521.0,30700961533.0,30397373737
"유동 차입금 (주14,19,36)",0.0,0.0,0
"비유동차입금의 유동성 대체 부분 (주14,19,36)",10990000000.0,2500000000.0,3001500000
유동성사채 (주19),0.0,35411702036.0,0
당기법인세부채 (주34),4827641616.0,1613263561.0,121326750
"기타유동금융부채 (주15,37,38)",358814018.0,212357119.0,657780301
기타 유동부채 (주18),5840871830.0,5528588166.0,15600367253
비유동부채,23135010217.0,17451280070.0,38113314982
장기매입채무 및 기타비유동채무,0.0,0.0,0
"장기차입금 (주14,19,36)",22570000000.0,12077000000.0,3587000000
"사채, 명목금액 (주19)",0.0,0.0,32975853651
이연법인세부채 (주34),0.0,462927786.0,1342521162
기타 비유동 부채 (주18),0.0,4836000000.0,0
기타비유동금융부채 (주15),565010217.0,75352284.0,207940169
부채총계,71456218202.0,93418152485.0,87891663023
자본,,,
지배기업의 소유주에게 귀속되는 자본,219579490633.0,193548851606.0,177069232035
자본금 (주22),12915882000.0,12915882000.0,12915882000
기타불입자본 (주23),26221265802.0,26221265802.0,26221265802
기타자본구성요소 (주24),868451999.0,264746028.0,"(68,601,564)"
이익잉여금(결손금) (주25),179573890832.0,154146957776.0,138000685797
비지배지분,191162248.0,209826238.0,189998607
자본총계,219770652881.0,193758677844.0,177259230642
자본과부채총계,291226871083.0,287176830329.0,265150893665
