Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,379999826847,442262498693,542041416301
현금및현금성자산,88438452248,99102066854,191773360620
금융기관예치금,69616747897,59515158930,25202584368
매출채권,70600944370,66424275554,76901240883
기타채권,9966764125,15370438932,13884343527
재고자산,120660889287,182777573837,191554570606
기타유동자산,9379376179,8420168782,12058905870
당기법인세자산,1494051208,717708617,27321331
매각예정비유동자산,9842601533,9935107187,30639089096
비유동자산,221807967061,261165559011,287683148509
장기금융기관예치금,45887864,46319141,227289055
장기기타채권,4194545266,4521347802,3415173130
장기기타금융자산,2694720830,2900200000,2421000000
유형자산,154061035307,179900972872,197702451223
무형자산,13687561968,16081425496,33281706779
사용권자산,44712563509,55108488127,42972204313
투자부동산,1226824028,0,0
기타비유동자산,679435316,1133247436,1340305899
이연법인세자산,505392973,1473558137,6323018110
자산총계,601807793908,703428057704,829724564810
부채,,,
유동부채,72719071385,68941250787,101323013380
매입채무,13852305546,18321363871,29555663760
기타채무,25875604662,15460736029,18140485697
기타금융부채,460960797,725220194,7194238454
기타유동부채,21806457033,19754355942,33118684492
유동충당부채,444436268,331928041,289712533
유동리스부채,8474309186,10322087388,8222224085
당기법인세부채,1158896910,3157982603,3693722015
이연수익,242144462,326216582,477260968
환불부채,403956521,541360137,631021376
비유동부채,27623983339,37486851965,34450099856
확정급여부채,3016900710,10191555493,17045070588
리스부채,16722598697,21169813419,8115619518
이연수익,1188964100,1188964100,1188964100
충당부채,1345707041,1630850598,1120598988
이연법인세부채,5349812791,3305668355,6979846662
부채총계,100343054724,106428102752,135773113236
자본,,,
지배기업의 소유주에게 귀속되는 자본,501251235835,596838791752,693792934459
자본금,24062983500,27500000000,27500000000
자본잉여금,22372999268,314837541698,314837541698
자본조정,"(37,380,255,377)","(742,889,910)","(15,548,653,400)"
기타포괄손익누계액,4033450295,4239799379,"(2,072,566,275)"
이익잉여금(결손금),488162058149,251004340585,369076612436
비지배지분,213503349,161163200,158517115
자본총계,501464739184,596999954952,693951451574
자본과부채총계,601807793908,703428057704,829724564810
