Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,40170208807,56684307302,50933935065
매출원가,58961059718,50826697957,40230017569
매출총이익,"(18,790,850,911)",5857609345,10703917496
판매비와관리비,9504314814,9051866873,8779540817
영업이익,"(28,295,165,725)","(3,194,257,528)",1924376679
기타수익,1406550492,1027245777,1057256734
기타비용,"(4,151,040,374)","(997,899,839)","(406,935,999)"
금융수익,935025364,682582698,452805056
금융비용,"(138,651,168)","(110,752,003)","(76,724,127)"
지분법이익,,126920742,4167090
지분법손실,"(694,160,068)","(375,984,322)",
법인세비용차감전순이익,"(30,937,441,479)","(2,842,144,475)",2954945433
법인세비용(수익),"(637,855,705)","(717,261,920)",706839357
당기순이익,"(30,299,585,774)","(2,124,882,555)",2248106076
당기순이익(손실)의 귀속,,,
지배기업 소유주지분,"(30,299,585,774)","(2,124,882,555)",2248106076
비지배지분,,,
주당이익,,,
기본주당순이익 (단위 : 원),(485),(34),36
희석주당순이익 (단위 : 원),(485),(34),36
