Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,39984448895,62925391613,49870571653
매출원가,19209591730,37322986393,25387114573
매출총이익,20774857165,25602405220,24483457080
판매비와관리비,19548825722,31415940789,32123529323
영업이익(손실),1226031443,"(5,813,535,569)","(7,640,072,243)"
금융수익,547099362,678327151,2497497781
금융비용,2748961462,5025449966,2403574118
기타수익,292000965,109901662,1089207395
기타비용,782661605,672355050,962546218
법인세비용차감전순이익(손실),"(1,466,491,297)","(10,723,111,772)","(7,419,487,403)"
법인세비용,126504799,"(539,545,119)","(592,957,465)"
당기순이익(손실),"(1,592,996,096)","(10,183,566,653)","(6,826,529,938)"
기타포괄이익(손실),9234359382,6767924541,
당기손익으로 재분류되는 항목,,,
해외사업환산손익,"(6,805,015)",,
당기손익으로 재분류되지 않는항목,,,
기타포괄손익공정가치 측정 금융자산 평가손익,"(188,789,947)",,
재평가이익,9429954344,6767924541,
총포괄손익,7641363286,"(3,415,642,112)","(6,826,529,938)"
당기순이익의 귀속,,,
지배기업의 소유주지분,"(1,592,996,096)","(9,978,954,903)","(6,246,476,833)"
비지배지분,,"(204,611,750)","(580,053,105)"
총포괄손익의 귀속,,,
지배기업의 소유주 지분,7648168301,"(3,211,030,362)","(6,246,476,833)"
비지배지분,,"(204,611,750)","(580,053,105)"
주당이익,,,
기본주당순이익 (단위 : 원),(17),(107),(76)
희석주당순이익 (단위 : 원),(17),(107),(76)
