Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,209171275991,131730463659,125832707554
현금및현금성자산,12913217593,6179723307,9993851307
단기금융상품,20000000,4166600000,5593376269
매출채권 및 기타수취채권,46830963698,38134923371,26501274229
기타유동자산,39887094734,14565829169,9164105785
유동재고자산,109519999966,68683387812,74580099964
매각예정 비유동자산,,,
비유동자산,259960265784,259767185672,273606278442
장기금융상품,2000000,2000000,2000000
비유동 공정가치 측정 금융자산,194210000,194210000,194210000
유형자산,140725956492,137117192697,145801160274
무형자산,116459813812,119322020425,122592192422
사용권자산,1910850711,2321836510,3230990119
기타비유동자산,667434769,809926040,1785725627
이연법인세자산,,,
자산총계,469131541775,391497649331,399438985996
부채,,,
유동부채,288239741438,317972335725,293903788944
매입채무 및 기타유동채무,46517422750,70939467387,46399182850
유동 차입금,107804353078,105889150542,81031368006
비지배지분 부채,,21969632610,56355915474
비유동차입금의 유동성 대체 부분,39612493881,47788300000,43720060000
유동성사채,7320614293,,4181119018
유동성전환사채,39105282718,21755678189,24238283160
유동성신주인수권부사채,43167865513,39506171647,30481701858
유동파생상품부채,,668296196,531767827
유동 리스부채,892474207,1094344217,933850055
기타 유동부채,3819234998,8361294937,6030540696
비유동부채,152495510543,88190832369,115621930934
비유동기타채무,50990211,1299498393,810521932
장기차입금,125367102549,54938300000,87329940000
비지배지분 부채,855845585,2017258176,
사채,4148302789,11937367639,9000000000
전환사채,2095475981,,
비유동 리스부채,1372433257,1940466862,3104760425
순확정급여 부채,11411888818,12178679815,11313614433
비유동충당부채,893928707,983063352,800263195
이연법인세부채,6299542646,2896198132,3262830949
부채총계,440735251981,406163168094,409525719878
자본,,,
지배기업의 소유주에게 귀속되는 자본,28425970828,"(10,339,478,937)","(13,999,572,188)"
자본금,21145196000,13142243500,12847747000
자본잉여금,226975836819,171009456169,169134045784
기타자본구성요소,2833589487,3023873344,1678759233
기타포괄손익누계액,18837348965,6065288149,5982693757
이익잉여금(결손금),"(241,366,000,443)","(203,580,340,099)","(203,642,817,962)"
비지배지분,"(29,681,034)","(4,326,039,826)",3912838306
자본총계,28396289794,"(14,665,518,763)","(10,086,733,882)"
자본과부채총계,469131541775,391497649331,399438985996
