Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,168484017802,162125182794,79884431060
매출원가,193148907308,159552970881,82510169292
매출총이익,"(24,664,889,506)",2572211913,"(2,625,738,232)"
판매비와관리비,11718259169,15954815366,12974137639
영업이익(손실),"(36,383,148,675)","(13,382,603,453)","(15,599,875,871)"
금융수익,31328575654,25550331537,1175534360
금융비용,29797979777,19569418216,13013517066
기타수익,5822972976,5710735757,7933394638
기타비용,11173329320,12752086178,8344687420
관계기업에대한지분법손익,,,
법인세비용차감전순이익(손실),"(40,202,909,142)","(14,443,040,553)","(27,849,151,359)"
법인세비용(수익),124748321,"(1,192,463,346)",20185021997
당기순이익(손실),"(40,327,657,463)","(13,250,577,207)","(48,034,173,356)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(40,336,089,026)","(10,282,627,094)","(38,594,045,375)"
비지배지분에 귀속되는 당기순이익(손실),8431563,"(2,967,950,113)","(9,440,127,981)"
주당이익,,,
기본주당이익(손실) (단위 : 원),"(1,033.00)",(401.00),"(1,510.00)"
희석주당이익(손실) (단위 : 원),"(1,033.00)",(401.00),"(1,510.00)"
