Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
비유동자산,55392106088,54741357833,50181362235
유형자산,40755643270,39885356074,35403653412
사용권자산,1461243005,1284655542,1140586894
영업권 이외의 무형자산,1090098462,1362926852,1098051010
장기매출채권 및 기타비유동채권,2302078696,2137028964,1664223687
이연법인세자산,2964297971,3201620191,3492531493
반환제품회수권,5934489684,6073855210,6669340739
기타비유동금융자산,884255000,795915000,712975000
유동자산,168992097474,161786671545,154285563722
유동재고자산,103144108013,87743088727,75161711052
매출채권 및 기타유동채권,14200958191,12525176554,13141181546
기타유동금융자산,1002760000,4008965754,519715000
유동반환제품회수권,5982388764,8119844561,9276061733
현금및현금성자산,44661882506,49389595949,56186894391
자산총계,224384203562,216528029378,204466925957
자본,,,
지배기업의 소유주에게 귀속되는 자본,159357100452,150257376281,146563422019
기타자본구성요소,"(3,604,067,229)","(3,604,067,229)","(3,604,067,229)"
자본금,6808958500,6808958500,6808958500
자본잉여금,2766678982,2766678982,2766678982
기타포괄손익누계액,607880696,540399912,523872534
이익잉여금(결손금),152777649503,143745406116,140067979232
비지배지분,593046912,565832388,551398226
자본총계,159950147364,150823208669,147114820245
부채,,,
비유동부채,11653508415,11832336583,11940433160
비유동 리스부채,848432736,665659330,630191497
비유동충당부채,10805075679,11166677253,11310241663
유동부채,52780547783,53872484126,45411672552
유동 리스부채,549468337,521227517,498896579
당기법인세부채,1867176957,988014637,559635942
매입채무 및 기타유동채무,40936350208,39569075383,30482879254
기타유동금융부채,0,227242789,0
유동충당부채,9427552281,12566923800,13870260777
부채총계,64434056198,65704820709,57352105712
자본과부채총계,224384203562,216528029378,204466925957
