Accounts,2022.10.01~2023.09.30,2021.10.01~2022.09.30,2020.10.01~2021.09.30
매출액,26395658878,24047390439,24378112827
매출원가,14498443510,13458036206,12065042383
매출총이익,11897215368,10589354233,12313070444
판매비와관리비,12442953629,12185305949,10098921289
영업이익(손실),"(545,738,261)","(1,595,951,716)",2214149155
금융수익,22843919,1966792159,203916995
금융원가,1680451265,1667605825,2694562742
기타수익,660361709,936137085,515425751
기타비용,1170193858,625833316,139851650
법인세비용차감전순이익(손실),"(2,713,177,756)","(986,461,613)",99077509
법인세비용(수익),"(262,306,100)","(381,607,165)",93290512
당기순이익(손실),"(2,450,871,656)","(604,854,448)",5786997
당기순이익(손실)의 귀속,,,
지배기업 소유지분,"(2,451,445,851)","(604,854,675)",16666542
비지배지분,574195,227,"(10,879,545)"
기타포괄손익,"(19,246,326)",34442671,1594555
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),"(19,246,326)",34442671,1594555
해외사업장환산외환차이(세후기타포괄손익),"(19,246,326)",34442671,1594555
총포괄손익,"(2,470,117,982)","(570,411,777)",7381552
총 포괄손익의 귀속,,,
지배기업 소유주지분,"(2,470,627,649)","(570,463,391)",5685240
비지배지분,509667,51614,1696312
주당이익,,,
기본주당이익(손실) (단위 : 원),(204),(55.00),2.00
희석주당이익(손실) (단위 : 원),(204),(55.00),2.00
