Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,421994164740,405362214973,399201209864
현금및현금성자산,314809390192,268132689768,273726165333
매출채권,54141984270,65161672963,80612746536
기타유동금융자산,29449708163,54073540524,26027715621
당기손익-공정가치 측정 금융자산,5051490811,6709510431,4653237600
기타유동자산,17179830509,10223118577,13818219789
매각예정자산,416759298,,
당기법인세자산,945001497,1061682710,363124985
비유동자산,1009825862309,1024468966257,628098889429
매출채권,42504888027,47246764315,19877310276
기타비유동금융자산,30447849632,55150934794,35221903939
당기손익-공정가치 측정 금융자산,301532868197,307609477470,379749034403
기타포괄손익-공정가치 측정 금융자산,76361075287,60319869695,36768382032
관계기업및공동기업투자,89691784715,88660363370,39132426659
투자부동산,139046869036,163482826921,5668690115
유형자산,78504232286,54976710640,40470267767
사용권자산,13635698229,11368698104,1962790711
무형자산,169581838998,182449335815,49227492599
기타비유동자산,32953465825,37511898444,2788652434
순확정급여자산,3372865836,3162525583,16061034
이연법인세자산,32192426241,12529561106,17215877460
자산총계,1431820027049,1429831181230,1027300099293
부채,,,
유동부채,889482394092,722669210953,355036031436
기타유동금융부채,105467120810,70004480047,54127088955
차입금,12000000000,14584374301,14499996000
상환전환우선주부채,24155992875,16557552874,
전환사채,19510353733,9005671524,
전환우선주부채(유동),719286727,,
파생상품부채,83903770413,39897012359,2754524720
리스부채,4841948582,4128360970,481291208
충당부채(유동),13365285149,377620707,
종업원급여부채(유동),9978030238,8874481205,5335704887
기타 유동부채,543461318442,533201731597,255575345123
당기법인세부채,72079287123,26037925369,22262080543
비유동부채,127166145699,172833648721,28563140822
기타비유동금융부채,9297091435,10378061256,1802425711
차입금,103600000000,115660945598,17458331000
상환전환우선주부채,,6259062031,6638707824
전환우선주부채,,686129047,623750644
리스부채,8329135940,6661766225,1332851122
충당부채,1367522868,975163240,136291178
종업원급여부채,1635679662,1461507304,92783343
기타 비유동 부채,171649794,611943841,478000000
이연법인세부채,2765066000,30139070179,
부채총계,1016648539791,895502859674,383599172258
자본,,,
지배기업소유주지분,263176436922,378172915051,622748744407
자본금,17228988000,17178481000,16941134000
자본잉여금,171600684778,165374815587,158568740015
기타자본조정,119331401068,62606290204,71264671384
기타포괄손익누계액,"(74,840,812,789)","(48,170,286,852)","(11,632,865,014)"
이익잉여금,29856175865,181183615112,387607064022
비지배지분,151995050336,156155406505,20952182628
자본총계,415171487258,534328321556,643700927035
자본과부채총계,1431820027049,1429831181230,1027300099293
