Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,53202984366.0,54351714981.0,61356494394.0
현금및현금성자산,27000887459.0,23758750409.0,43980488999.0
매출채권 및 기타채권,13439847232.0,9012647496.0,9679369484.0
기타유동금융자산,6826990790.0,14092953854.0,4290095863.0
유동재고자산,3189694397.0,4797858558.0,2410186284.0
당기법인세자산,344700.0,622040.0,84090.0
기타유동자산,2745219788.0,2688882624.0,996269674.0
비유동자산,146436558553.0,87180099073.0,39987934965.0
비유동매출채권 및 기타채권,2965230646.0,773368817.0,176975150.0
기타비유동금융자산,6242071940.0,6111215417.0,17758324053.0
종속기업 및 관계기업 투자주식,180478356.0,193573547.0,189344634.0
유형자산,8698658532.0,8748054781.0,6919080277.0
무형자산,126894960073.0,70355491909.0,14530795596.0
비유동이연법인세자산,1282711478.0,661772881.0,413415255.0
기타비유동자산,172447528.0,336621721.0,
자산총계,199639542919.0,141531814054.0,101344429359.0
부채,,,
유동부채,37384072649.0,43190243384.0,14871599489.0
매입채무 및 기타채무,15897545406.0,7626204279.0,8253465401.0
단기차입금,6896144963.0,10180964963.0,300000000.0
유동성전환사채,3206899206.0,12415685645.0,
기타유동금융부채,918840100.0,5245260000.0,
유동 리스부채,2475770748.0,1796488384.0,1488753798.0
유동충당부채,6087100.0,51901184.0,
미지급법인세,3087830498.0,1773525135.0,1858748140.0
기타 유동부채,4894954628.0,4100213794.0,2970632150.0
비유동부채,61131833780.0,17818319683.0,40254725860.0
장기차입금,19430000000.0,288100000.0,
전환사채,15639148778.0,,20515141794.0
기타비유동금융부채,6641473350.0,30000000.0,11535855013.0
비유동 리스부채,3111199141.0,2052272475.0,3130609868.0
퇴직급여충당부채,,248467070.0,
비유동충당부채,256718392.0,116951220.0,165678897.0
이연법인세부채,4065622886.0,3974857685.0,4903440288.0
기타 비유동 부채,11987671233.0,11107671233.0,4000000.0
부채총계,98515906429.0,61008563067.0,55126325349.0
자본,,,
지배기업의 소유주에게 귀속되는 자본,92890135979.0,74280865241.0,45562184496.0
자본금,4518665600.0,4164626300.0,2939784900.0
기타자본구성요소,18410457548.0,48814840085.0,25341041135.0
이익잉여금(결손금),69961012831.0,21301398856.0,17281358461.0
비지배지분,8233500511.0,6242385746.0,655919514.0
자본총계,101123636490.0,80523250987.0,46218104010.0
자본과부채총계,199639542919.0,141531814054.0,101344429359.0
