Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
영업수익,0,9767826850,14783913205
영업비용,31335510474,27631307537,25604074438
영업이익(손실),"(31,335,510,474)","(17,863,480,687)","(10,820,161,233)"
기타이익,75725288,26138483,9429752
기타손실,4258604787,1635706,4275362168
금융수익,4548198888,1816782499,926407031
금융원가,5182258819,3412551598,1656210055
법인세비용차감전순이익(손실),"(36,152,449,904)","(19,434,747,009)","(15,815,896,673)"
법인세비용(수익),"(695,840,023)","(464,915,509)",241290622
당기순이익(손실),"(36,848,289,927)","(19,899,662,518)","(15,574,606,051)"
기타포괄손익,1780623662,"(3,491,242,793)","(7,286,326,713)"
당기손익으로 재분류되지 않는항목(세후기타포괄손익),1764059721,"(3,474,202,455)","(7,286,326,713)"
기타포괄손익-공정가치 측정 금융자산 평가손익(세후기타포괄손익),1764059721,"(3,474,202,455)","(7,286,326,713)"
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),16563941,"(17,040,338)",0
해외사업장환산외환차이(세후기타포괄손익),16563941,"(17,040,338)",0
총포괄손익,"(35,067,666,265)","(23,390,905,311)","(22,860,932,764)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(36,848,289,927)","(19,899,662,518)","(15,096,324,361)"
비지배지분에 귀속되는 당기순이익(손실),0,0,"(478,281,690)"
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분","(35,067,666,265)","(23,390,905,311)","(22,382,651,074)"
"포괄손익, 비지배지분",0,0,"(478,281,690)"
주당이익,,,
기본주당이익(손실) (단위 : 원),"(2,401.0)","(1,426.0)","(1,451.0)"
희석주당이익(손실) (단위 : 원),"(2,401.0)","(1,426.0)","(1,451.0)"
